chi,topology,backend,hamiltonian_mode,lambda,tau_eq_global,tau_eq_probe,tau_dephase_global,tau_dephase_probe,tau_eq_site_var,tau_dephase_site_var,tau_eq_mode1,tau_dephase_mode1,tau_eq_mode_dom,tau_dephase_mode_dom,tail_mean_global,tail_std_global,threshold_global,tail_mean_probe,tail_std_probe,threshold_probe,tail_mean_site_var,tail_std_site_var,threshold_site_var,tail_mean_mode1,tail_std_mode1,threshold_mode1,tail_mean_mode_dom,tail_std_mode_dom,threshold_mode_dom,final_global_lambda,final_probe_gap,max_abs_probe_gap,final_site_var,final_mode1_amp,final_mode_dom_amp,max_abs_mode1_amp,max_abs_mode_dom_amp,mode1_index,mode_dom_index,mode1_eigval,mode_dom_eigval,dim_nominal,dim_hotspot
3,cycle,iterative,sparse,0.55,,,4.848484848484849,,,,,,,,0.3132592985184269,0.0815657038484053,0.0218186315958019,-1.0831809338363029e-10,2.7253092138925765e-10,,9.495464660466382e-20,9.342535216893193e-20,,-2.161021950596963e-11,5.44394659659038e-10,,-2.161021950596963e-11,5.44394659659038e-10,,0.391722844412096,1.3676981769350502e-10,6.244850192516083e-10,4.1990220421048524e-20,-7.640417105736039e-11,-7.640417105736039e-11,1.247116947069096e-09,1.247116947069096e-09,1,1,1.3819660112501049,1.3819660112501049,7776,7776
3,cycle,iterative,sparse,0.61,,,9.090909090909092,,,,,,,,0.3584475292184708,0.1075053021341804,0.0246879911718184,2.962794815042358e-10,1.1990774343810642e-09,,7.54570717024308e-19,6.418732172177254e-19,,1.5178816358165604e-10,1.498123354344456e-09,,1.5178816358165604e-10,1.498123354344456e-09,,0.510056141479338,2.2375195030122086e-09,3.1293309055158147e-09,1.993674995084036e-18,1.7121592369940903e-09,1.7121592369940903e-09,3.123446520715603e-09,3.123446520715603e-09,1,1,1.3819660112501049,1.3819660112501049,7776,7776
3,cycle,iterative,sparse,0.65,,,6.0606060606060606,,,,,,,,0.3616811285834829,0.0818110997775509,0.0244073239161606,-3.0467738054706926e-11,1.6946436750080803e-09,,2.176089938618901e-18,1.991681807328952e-18,,-3.4873509569397944e-11,3.168059099496669e-09,,-3.4873509569397944e-11,3.168059099496669e-09,,0.2821414982142843,1.590050868749415e-10,3.592643071925749e-09,1.5949996611799314e-19,6.479719202260425e-10,6.479719202260425e-10,6.495452042223197e-09,6.495452042223197e-09,1,1,1.3819660112501049,1.3819660112501049,7776,7776
4,cycle,iterative,sparse,0.55,,,4.848484848484849,,,,,,,,0.3154376503010986,0.0793990143377914,0.0219924511626525,2.3727157738573367e-11,5.428536035918545e-10,,1.7481465661866654e-19,1.0077753513773864e-19,,-1.8126231925251742e-11,4.723834085139828e-10,,9.158868780680496e-11,6.498813582510849e-10,,0.3788756764104855,-3.048544749972848e-11,1.410924987954587e-09,3.8530942236266403e-19,5.14628579920645e-10,-1.1974371271664043e-09,1.1650090314138195e-09,1.4319788246522215e-09,1,2,1.3819660112501049,1.3819660112501055,32768,32768
4,cycle,iterative,sparse,0.61,,,9.090909090909092,,,,,,,,0.3626353316300933,0.1056857042764616,0.0250221910871048,1.629509582823374e-11,9.234533129709305e-10,,4.0885411504163993e-19,4.231839085101484e-19,,7.176869627479116e-11,1.2741426569827327e-09,,7.176869627479116e-11,1.2741426569827327e-09,,0.5475918641169443,2.55440113505756e-10,1.9789511140899663e-09,2.944335355435962e-19,1.1916738252517301e-09,1.1916738252517301e-09,2.801469928195701e-09,2.801469928195701e-09,1,1,1.3819660112501049,1.3819660112501049,32768,32768
4,cycle,iterative,sparse,0.65,,,6.0606060606060606,,,,,,,,0.3647233423620962,0.0951517875935979,0.0246495056692114,-2.6455707347050604e-10,1.347811285653728e-09,,9.079978326976417e-19,9.517477883964802e-19,,-3.38307326753507e-10,1.294206352539569e-09,,-2.4301399107974523e-10,1.558095573673275e-09,,0.2169610602382288,1.1527439558456363e-09,3.8845939798193285e-09,8.430205112642107e-19,2.768679591097322e-10,2.021464107201943e-09,2.536538705038703e-09,4.500702330054693e-09,1,2,1.3819660112501049,1.3819660112501055,32768,32768
5,cycle,iterative,sparse,0.55,,,4.848484848484849,15.757575757575758,,,,10.90909090909091,,10.90909090909091,0.3154825133827126,0.0794150260045275,0.0219960393677956,-7.690240999558283e-10,5.539504870866786e-09,1.2684371446525234e-09,1.52238376605068e-17,1.5782225182756652e-17,,-7.806871044676567e-10,7.396807757001811e-09,1.2529608540767198e-09,-7.806871044676567e-10,7.396807757001811e-09,1.2529608540767198e-09,0.3785434644081283,-9.426800451350914e-10,1.5086440208200713e-08,3.2456034924915145e-18,2.5196072770145704e-09,2.5196072770145704e-09,1.6442697780426653e-08,1.6442697780426653e-08,1,1,1.3819660112501049,1.3819660112501049,100000,100000
5,cycle,iterative,sparse,0.61,,,9.090909090909092,,,,,,,,0.3627006345658237,0.1053306555898663,0.0250274136583119,-1.7811230546005418e-10,1.0315696613923316e-09,,9.06105286849074e-19,7.1748902852886865e-19,,3.799055356052179e-11,9.201957742817199e-10,,-3.7836940128271784e-10,1.8689155057113273e-09,,0.5458870444815227,-1.898950219292317e-09,2.750205285728668e-09,2.762155285121509e-18,5.121750829133827e-10,-3.6729231169943933e-09,2.275422740383031e-09,4.0581367850448306e-09,1,2,1.3819660112501049,1.3819660112501055,100000,100000
5,cycle,iterative,sparse,0.65,,,6.0606060606060606,,,,,,,,0.3650223517598199,0.0948694934595414,0.0246734236304933,-1.1212499401169752e-10,1.2035299276032332e-09,,2.4873923903664292e-18,1.9373569779181728e-18,,5.331273697818733e-10,3.2575893364309813e-09,,5.331273697818733e-10,3.2575893364309813e-09,,0.2170372572692454,-6.340473701627046e-10,3.335201337328897e-09,5.470267975386072e-19,1.1622169173964743e-09,1.1622169173964743e-09,6.5184033541525645e-09,6.5184033541525645e-09,1,1,1.3819660112501049,1.3819660112501049,100000,100000
