topology,backend,hamiltonian_mode,lambda,tau_eq_global,tau_eq_probe,tau_dephase_global,tau_dephase_probe,tau_eq_site_var,tau_dephase_site_var,tau_eq_mode1,tau_dephase_mode1,tau_eq_mode_dom,tau_dephase_mode_dom,tail_mean_global,tail_std_global,threshold_global,tail_mean_probe,tail_std_probe,threshold_probe,tail_mean_site_var,tail_std_site_var,threshold_site_var,tail_mean_mode1,tail_std_mode1,threshold_mode1,tail_mean_mode_dom,tail_std_mode_dom,threshold_mode_dom,final_global_lambda,final_probe_gap,max_abs_probe_gap,final_site_var,final_mode1_amp,final_mode_dom_amp,max_abs_mode1_amp,max_abs_mode_dom_amp,mode1_index,mode_dom_index,mode1_eigval,mode_dom_eigval,dim_nominal,dim_hotspot
path,dense,dense,1.0,,,2.0689655172413794,2.0689655172413794,,,,,,2.0689655172413794,0.1426544178873293,0.03809599346901984,0.006829916017999893,0.10699081341549695,0.028571995101764808,0.005122437013499919,0.002725198457645548,0.0013346702371139544,0.00018520535685549077,-3.207036543818862e-17,1.1833585094665658e-16,,-0.08735763334442954,0.023328936310874755,0.004182452307540315,0.1866114453698248,0.13995858402736844,0.13995858402736844,0.004352978942876888,-2.3588225217659463e-16,-0.1142757053298323,2.3588225217659463e-16,0.1142757053298323,1,2,0.9999999999999997,3.0,72,72
