N,topology,alpha,lambda,gamma_corr,gamma_corr_effective,gamma_mode,bond_cutoff,hotspot_multiplier,spin2_measured_power,spin2_measured_slope,spin2_residual_power,spin2_r2,spin2_fit_quality,postulate_residual,lambda_out,lambda_in,omega_out,omega_in,pred_out,pred_in,num_k_modes,num_k_angles
5,star,0.8,0.9,-0.2,0.0,taper_high,3,1.5,-0.04852440158586753,0.04852440158586753,2.0485244015858677,0.9888316171032758,True,0.6385162345658681,0.8257165937394877,0.2547195589832514,0.5163265703816559,1.0419402902953188,0.6022016703870321,0.83071957996255,16,24
5,star,0.8,1.0,-0.2,0.0,taper_high,3,1.5,-0.05097094092079086,0.05097094092079086,2.050970940920791,0.98887281549581,True,0.6389373624917891,0.9082016823172689,0.28590662399489875,0.5163265703816559,1.0554241777806534,0.5791859075273589,0.8138515587287106,16,24
5,star,0.8,0.2,0.0,0.0,taper_high,3,1.5,-0.0038726812209637722,0.0038726812209637722,2.003872681220964,0.9880663169579387,True,0.04139450138955092,0.07723259707175623,0.019699208170347447,1.0302825698811744,1.0343193320250441,0.9418092976000191,0.9844851378629005,16,24
5,star,0.8,0.3,0.0,0.0,taper_high,3,1.5,-0.00851832901751431,0.00851832901751431,2.008518329017514,0.9881471239881966,True,0.08187623288663315,0.16422979623134742,0.04284310990691712,1.020367159786356,1.0326269128881678,0.8838733304382439,0.9668613232505824,16,24
5,star,0.8,0.4,0.0,0.0,taper_high,3,1.5,-0.01464284866019537,0.01464284866019537,2.0146428486601953,0.988253234432217,True,0.11756391245936659,0.27125197704011206,0.07274198550465083,0.9970260081411382,1.0294400220943944,0.8216916190519044,0.945006670762856,16,24
5,star,0.8,0.5,0.0,0.0,taper_high,3,1.5,-0.021838188666595752,0.021838188666595752,2.021838188666596,0.9883772868410089,True,0.10636513483292198,0.38857915815619565,0.1073877491310573,0.9305337470282117,1.024323317506741,0.7628560352290562,0.9208864606301314,16,24
5,star,0.8,0.6,0.0,0.0,taper_high,3,1.5,-0.029552602920354294,0.029552602920354294,2.0295526029203543,0.9885095558619268,True,0.7156710208088537,0.5079990258377818,0.1447239671675602,0.5163265703816559,1.0203308976962104,0.7110356613561304,0.8962346883150871,16,24
5,star,0.8,0.7,0.0,0.0,taper_high,3,1.5,-0.037096934135040116,0.037096934135040116,2.03709693413504,0.9886381756646657,True,0.671329543299739,0.6233068402393113,0.18282001635832595,0.5163265703816559,1.021684314656113,0.667269223145694,0.8724054561835451,16,24
5,star,0.8,0.8,0.0,0.0,taper_high,3,1.5,-0.04368478140328198,0.04368478140328198,2.043684781403282,0.9887498961082024,True,0.6445491858336188,0.7301656921025274,0.21996756246341945,0.5163265703816559,1.028331695049877,0.6312603056326856,0.8503589003727465,16,24
5,star,0.8,0.9,0.0,0.0,taper_high,3,1.5,-0.04852440158586753,0.04852440158586753,2.0485244015858677,0.9888316171032758,True,0.6385162345658681,0.8257165937394877,0.2547195589832514,0.5163265703816559,1.0419402902953188,0.6022016703870321,0.83071957996255,16,24
5,star,0.8,1.0,0.0,0.0,taper_high,3,1.5,-0.05097094092079086,0.05097094092079086,2.050970940920791,0.98887281549581,True,0.6389373624917891,0.9082016823172689,0.28590662399489875,0.5163265703816559,1.0554241777806534,0.5791859075273589,0.8138515587287106,16,24
