lambda,residual,omega_out,omega_in,predicted_omega_out,predicted_omega_in,lambda_out,lambda_in,status
0.1,0.01444647066150584,0.930696823625976,0.930696823625976,0.990377946408795,0.9760704804621979,0.01214442126121586,0.030645224930978893,✓
0.11285714285714286,0.018125444735100804,0.930696823625976,0.930696823625976,0.9878450769492879,0.9699399456002022,0.015380603869902143,0.038739581940298036,✓
0.12571428571428572,0.022119717699475627,0.930696823625976,0.930696823625976,0.9850552638811713,0.9632661195257373,0.018964337163107112,0.04766839574450692,✓
0.13857142857142857,0.026392398483447987,0.930696823625976,0.930696823625976,0.9820237341272864,0.9561057724159955,0.022881659129003626,0.05738673069754564,✓
0.15142857142857144,0.030905920322041425,0.930696823625976,0.930696823625976,0.978766601947726,0.9485169193340544,0.027117545196704614,0.06784681382132245,✓
0.1642857142857143,0.03562269014150887,0.930696823625976,0.930696823625976,0.975300684896764,0.9405578508038852,0.03165602604115175,0.07899852883226446,✓
0.17714285714285716,0.04050567467591115,0.930696823625976,0.930696823625976,0.9716433210901116,0.9322862528250137,0.036480309047555504,0.09078990890646539,✓
0.19,0.04551891212575765,0.930696823625976,0.930696823625976,0.9678121910614274,0.9237584329822652,0.04157290179315588,0.10316761976883405,✓
0.20285714285714287,0.050627942734633335,0.930696823625976,0.930696823625976,0.9638251471119943,0.9150286627578087,0.046915735956360886,0.11607742563235114,~
0.21571428571428575,0.055800155849838995,0.930696823625976,0.930696823625976,0.9597000526358768,0.9061486401296962,0.052490290134710425,0.1294646315654004,~
0.2285714285714286,0.06100505466230577,0.930696823625976,0.930696823625976,0.955454633444129,0.8971670713035166,0.058277710155764155,0.1432744970051606,~
0.24142857142857146,0.06621444276659505,0.930696823625976,0.930696823625976,0.9511063426422888,0.8881293661524554,0.0642589255869628,0.15745261629534507,~
0.25428571428571434,0.07140253890012194,0.930696823625976,0.930696823625976,0.946672240156419,0.8790774387029847,0.07041476128365388,0.17194526325722198,~
0.2671428571428571,0.07654602773716901,0.930696823625976,0.930696823625976,0.9421688875607415,0.8700496017604192,0.07672604296691185,0.1866996978917135,~
0.28,0.0816240554791332,0.930696823625976,0.930696823625976,0.9376122584581418,0.8610805434558391,0.08317369597488493,0.20166443429703038,~
0.2928571428571429,0.0866181792983437,0.930696823625976,0.930696823625976,0.9330176643029119,0.8522013729678004,0.08973883649235731,0.21678946977855915,~
0.3057142857142857,0.09151227955752783,0.930696823625976,0.930696823625976,0.9283996952445253,0.8434397227921846,0.09640285472171617,0.2320264758955251,~
0.3185714285714286,0.09629244325160247,0.930696823625976,0.930696823625976,0.9237721753135517,0.8348198955447622,0.10314748961313783,0.2473289528327684,~
0.33142857142857146,0.10094682640443697,0.930696823625976,0.930696823625976,0.9191481310654961,0.8263630442388648,0.109954894920989,0.26265234900640183,✗
0.3442857142857143,0.10546550229116647,0.930696823625976,0.930696823625976,0.9145397726436844,0.818087376156569,0.11680769649480835,0.2779541482140775,✗
0.3571428571428572,0.10984030142230228,0.930696823625976,0.930696823625976,0.9099584861169466,0.8100083717200793,0.12368904084197059,0.2931939269289083,✗
0.37,0.11406464827996288,0.930696823625976,0.930696823625976,0.9054148358829923,0.8021390110805385,0.13058263511990736,0.30833338452914894,✗
0.3828571428571429,0.11813339888324792,0.930696823625976,0.930696823625976,0.900918575903532,0.7944900024149923,0.13747277882063208,0.3233363493567,✗
0.3957142857142858,0.12204268241096583,0.930696823625976,0.930696823625976,0.8964786685426474,0.7870700071094915,0.14434438750455875,0.3381687635266591,✗
0.4085714285714286,0.12578974934523568,0.930696823625976,0.930696823625976,0.892103309811843,0.7798858580805562,0.15118300902127846,0.35279864937733585,✗
0.4214285714285715,0.1293728279284806,0.930696823625976,0.930696823625976,0.8877999598774337,0.7729427684332985,0.1579748327230947,0.36719606036765634,✗
0.4342857142857143,0.13279099015221352,0.930696823625976,0.930696823625976,0.8835753777541933,0.7662445284680979,0.16470669223168932,0.38133301910689343,✗
0.4471428571428572,0.1360440280165227,0.930696823625976,0.930696823625976,0.8794356591867725,0.7597936897296381,0.1713660623631,0.3951834450543999,✗
0.4600000000000001,0.13913234040777178,0.930696823625976,0.930696823625976,0.8753862768061008,0.7535917353532224,0.17794105084751827,0.4087230742573122,✗
0.47285714285714286,0.14205683063094843,0.930696823625976,0.930696823625976,0.8714321217355409,0.7476392364117871,0.18442038550346834,0.42192937331544883,✗
0.48571428571428577,0.14481881439267796,0.930696823625976,0.930696823625976,0.8675775459104484,0.7419359943179882,0.19079339753800545,0.4347814495764433,✗
0.49857142857142867,0.14741993785154262,0.930696823625976,0.930696823625976,0.8638264044614227,0.7364811696011982,0.19705000164859304,0.44725995937801144,✗
0.5114285714285715,0.1498621052248219,0.930696823625976,0.930696823625976,0.8601820975945874,0.7312733975723593,0.20318067359864733,0.45934701597197475,✗
0.5242857142857144,0.15214741535588638,0.930696823625976,0.930696823625976,0.8566476114809415,0.7263108915233227,0.20917642592739513,0.4710260985875094,✗
0.5371428571428571,0.15427810659665775,0.930696823625976,0.930696823625976,0.8532255577392154,0.7215915341913319,0.2150287824383911,0.4822819639241488,✗
0.55,0.15625650933744584,0.930696823625976,0.930696823625976,0.849918211164167,0.7171129582653281,0.22072975208735093,0.4931005612054586,✗
0.5555555555555556,0.15706485254764857,0.930696823625976,0.930696823625976,0.8485251066064079,0.7152516358542946,0.2231443893266176,0.49763668804057104,✗
0.5611111111111111,0.15784540026102223,0.930696823625976,0.930696823625976,0.847153934071865,0.7134345822655919,0.2255287672357798,0.5020877611938634,✗
0.5666666666666668,0.15859834627578884,0.930696823625976,0.930696823625976,0.8458048279559165,0.7116615809700301,0.22788231833686137,0.506452832954939,✗
0.5722222222222223,0.1593238841035438,0.930696823625976,0.930696823625976,0.8444779142706492,0.7099324129293899,0.23020448951538083,0.5107309896474967,✗
0.5777777777777778,0.16002220658785515,0.930696823625976,0.930696823625976,0.8431733110887805,0.7082468573123658,0.23249474166335835,0.5149213506480819,✗
0.5833333333333334,0.16069350555506212,0.930696823625976,0.930696823625976,0.8418911289704165,0.7066046921604514,0.23475254933339998,0.5190230674496538,✗
0.5888888888888889,0.16133797149578977,0.930696823625976,0.930696823625976,0.8406314713722328,0.7050056950055157,0.23697740040534154,0.5230353227717125,✗
0.5944444444444444,0.16195579327567577,0.930696823625976,0.930696823625976,0.8393944350389214,0.7034496434410052,0.23916879576648525,0.5269573297179888,✗
0.6000000000000001,0.16254715787391938,0.930696823625976,0.930696823625976,0.8381801103766404,0.7019363156484695,0.24132624900667968,0.5307883309830083,✗
