lambda,residual,omega_out,omega_in,predicted_omega_out,predicted_omega_in,lambda_out,lambda_in,status
0.1,0.009451534528824967,0.930696823625976,0.930696823625976,0.9903779602786295,0.9810173687904687,0.01214440358540419,0.02418743007697149,✓
0.11285714285714286,0.011883773316266555,0.930696823625976,0.930696823625976,0.9878450861821148,0.9761057591063387,0.015380592043108654,0.03059893954976936,✓
0.12571428571428572,0.014536416433938104,0.930696823625976,0.930696823625976,0.9850552553981862,0.9707360819952788,0.018964348091027605,0.03768263916873682,✓
0.13857142857142857,0.01738795805886406,0.930696823625976,0.930696823625976,0.9820236848348461,0.9649482981901267,0.02288172302098931,0.04540619154883324,✓
0.15142857142857144,0.020416249871632375,0.930696823625976,0.930696823625976,0.9787664747107109,0.9587837337970403,0.02711771121855825,0.053735092636235486,✓
0.1642857142857143,0.023598855784721207,0.930696823625976,0.930696823625976,0.975300423707447,0.9522844496615974,0.031656369273712646,0.06263300628735288,✓
0.17714285714285716,0.0269133827199447,0.930696823625976,0.930696823625976,0.9716428454000563,0.9454926496347085,0.036480938873517194,0.07206210220982476,✓
0.19,0.030337780700263273,0.930696823625976,0.930696823625976,0.9678113892534733,0.9384501395670843,0.04157397182956729,0.0819833918684657,✓
0.20285714285714287,0.03385060740604917,0.930696823625976,0.930696823625976,0.9638238691023062,0.9311978457007447,0.04691745563868912,0.09235705738703717,✓
0.21571428571428575,0.0374312541932974,0.930696823625976,0.930696823625976,0.9596981016055739,0.9237753980155508,0.05249293804869615,0.10314276899476114,✓
0.2285714285714286,0.04106013228652805,0.930696823625976,0.930696823625976,0.9554517567111972,0.9162207811872398,0.05828164919878351,0.11429998714965683,✓
0.24142857142857146,0.04471881937185984,0.930696823625976,0.930696823625976,0.9511022216963207,0.9085700532401084,0.06426462002221549,0.1257882460931845,✓
0.25428571428571434,0.048390168081140716,0.930696823625976,0.930696823625976,0.946666479887819,0.9008571298092657,0.07042279573279729,0.13756741622798366,✓
0.2671428571428571,0.05205837885546072,0.930696823625976,0.930696823625976,0.9421610047277771,0.8931136302008169,0.07673714336242175,0.14959794334225635,~
0.28,0.05570904040504043,0.930696823625976,0.930696823625976,0.9376016694440898,0.8853687801571957,0.08318875247004766,0.16184106331156697,~
0.2928571428571429,0.059329141458068335,0.930696823625976,0.930696823625976,0.9330036722254411,0.8776493653750806,0.08975892829922674,0.1742589914775226,~
0.3057142857142857,0.06290705774044658,0.930696823625976,0.930696823625976,0.9283814764887228,0.8699797293420857,0.09642927681806669,0.18681508642195757,~
0.3185714285714286,0.066432518185354,0.930696823625976,0.930696823625976,0.9237487655684409,0.8623818089011172,0.10318178122900773,0.1994739883170797,~
0.33142857142857146,0.06989655427318142,0.930696823625976,0.930696823625976,0.9191184109519812,0.8548752010573958,0.10999886968351205,0.21220173243284404,~
0.3442857142857143,0.07329143618556877,0.930696823625976,0.930696823625976,0.9145024530300285,0.8474772548522321,0.11686347407638423,0.22496583872089007,~
0.3571428571428572,0.07661059915662327,0.930696823625976,0.930696823625976,0.9099120932245359,0.840203182582747,0.12375907992415458,0.23773537867061634,~
0.37,0.07984856305073929,0.930696823625976,0.930696823625976,0.905357696292605,0.8330661851967128,0.1306697674506864,0.2504810208505057,~
