N,topology,alpha,lambda,gamma_corr,bond_cutoff,hotspot_multiplier,spin2_measured_power,spin2_measured_slope,spin2_residual_power,spin2_r2,spin2_fit_quality,postulate_residual,lambda_out,lambda_in,omega_out,omega_in,pred_out,pred_in,num_k_modes,num_k_angles
4,cycle,0.8,0.2,0.05,4,1.5,-0.003993426566745898,0.003993426566745898,2.003993426566746,0.9980569688665296,True,1.1102230246251565e-15,0.02472182629759342,0.02472182629759342,1.0337009240192978,1.0337009240192967,0.9806061010429251,0.9806061010429251,14,20
4,cycle,0.8,1.0,0.02,4,1.5,0.00792711792271991,-0.00792711792271991,1.9920728820772802,0.4385761625023792,True,2.220446049250313e-16,0.44771113029944437,0.44771113029944437,1.0054573018412454,1.0054573018412452,0.7362854479133464,0.7362854479133464,14,20
4,cycle,0.8,0.4,0.05,4,1.5,-0.0065894062347111055,0.0065894062347111055,2.006589406234711,0.997076886162158,True,4.440892098500626e-16,0.0937234963917102,0.09372349639170989,1.0250260304626015,1.0250260304626013,0.9302509060506978,0.9302509060506979,14,20
4,cycle,0.8,0.6,0.05,4,1.5,-0.00789736495322395,0.00789736495322395,2.007897364953224,0.980984117556026,True,6.661338147750939e-16,0.19487847103965558,0.19487847103965586,0.9954002483581809,0.99540024835818,0.8651246627687437,0.8651246627687434,14,20
4,cycle,0.8,1.0,0.05,4,1.5,0.00427175210038012,-0.00427175210038012,1.99572824789962,0.19016135427413405,False,2.7755575615628914e-15,0.44116345775072296,0.4411634577507234,1.003266168091726,1.0032661680917285,0.7391361221005343,0.739136122100534,14,20
4,cycle,0.8,0.8,0.05,4,1.5,-0.005062697349201789,0.005062697349201789,2.0050626973492016,0.6556176382619896,True,2.220446049250313e-16,0.314267754742884,0.31426775474288343,0.9744148608193353,0.9744148608193354,0.7990959324003072,0.7990959324003075,14,20
4,cycle,0.8,0.2,0.1,4,1.5,-0.004434843870852518,0.004434843870852518,2.0044348438708526,0.996380832625911,True,4.440892098500626e-16,0.024280124952812975,0.024280124952812975,1.0336156535039587,1.0336156535039582,0.9809460067081309,0.9809460067081309,14,20
4,cycle,0.8,0.4,0.1,4,1.5,-0.010175208282178407,0.010175208282178407,2.0101752082821784,0.9971048267804528,True,4.440892098500626e-16,0.09133059138231761,0.09133059138231761,1.0252104860384783,1.0252104860384788,0.9319104537173075,0.9319104537173075,14,20
4,star,0.8,0.2,0.0,4,1.5,-0.0007902395632457683,0.0007902395632457683,2.000790239563246,0.9889470455755168,True,0.01815386355077142,0.037875085891407846,0.01273583043536454,1.0327451282583764,1.0345572852581697,0.9705910252427995,0.9899140975266589,14,20
4,star,0.8,0.4,0.0,4,1.5,-0.0030788452489670364,0.0030788452489670364,2.003078845248967,0.9889834923545829,True,0.05799072385032433,0.14143308183429446,0.04870129955128775,1.016558067940284,1.0301929056014227,0.8983543774538933,0.9624999993700518,14,20
4,star,0.8,0.6,0.0,4,1.5,-0.006539702207457817,0.006539702207457817,2.006539702207458,0.9890384931020637,True,0.05375589239879752,0.28637302604745113,0.10190569050069638,0.9376275973365922,1.0151637388769101,0.8136044950071868,0.9246207104410114,14,20
4,star,0.8,0.8,0.0,4,1.5,-0.01045802592599259,0.01045802592599259,2.0104580259259928,0.9891005976404342,True,0.7455093407822293,0.4457050742679819,0.16434846160476144,0.5163265703816559,1.003965795875129,0.737156489632852,0.8837991725049944,14,20
4,star,0.8,1.0,0.0,4,1.5,-0.01373681719304808,0.01373681719304808,2.013736817193048,0.9891524299619401,True,0.7342522764942438,0.5975472560720612,0.22779933565387792,0.5163265703816559,1.0246263207872734,0.6765726808295751,0.8458523223296185,14,20
4,star,0.8,0.2,0.02,4,1.5,-0.001844850357632797,0.001844850357632797,2.001844850357633,0.9889638480797223,True,0.017954351736925833,0.0374548091087895,0.012593289366164018,1.032771752187095,1.0345651460019194,0.9709078650032643,0.9900258543489598,14,20
4,star,0.8,0.4,0.02,4,1.5,-0.004221543089201425,0.004221543089201425,2.0042215430892014,0.9890016676192483,True,0.05758289127410743,0.13991559121264632,0.048162071367480616,1.0169735505248032,1.0302925129540064,0.8993351883400521,0.9628998008571095,14,20
4,star,0.8,0.6,0.02,4,1.5,-0.0076828650456410045,0.0076828650456410045,2.007682865045641,0.9890566302268619,True,0.0542382635195382,0.2836079046376374,0.10085888842410512,0.9394251017499482,1.0155610992768855,0.8150714378949105,0.9253372137620045,14,20
