scenario_id,N,topology,alpha,lambda,spin2_power,spin2_slope,spin2_target_error,fit_quality,num_modes,method,lambda_out,lambda_in,edge_count
N5_path_alpha0.8,5,path,0.8,0.2,3.136777558533229,-3.136777558533229,1.136777558533229,False,128,bond_correlator,0.011909359271458125,0.04513432990940847,4
N5_path_alpha0.8,5,path,0.8,0.6,3.1261780118920535,-3.1261780118920535,1.1261780118920535,False,128,bond_correlator,0.09289885269656768,0.2972472697736367,4
N5_path_alpha0.8,5,path,0.8,1.0,3.1184077749234027,-3.1184077749234027,1.1184077749234027,False,128,bond_correlator,0.20505107894003066,0.5462203841941832,4
