lambda,residual,omega_out,omega_in,predicted_omega_out,predicted_omega_in,lambda_out,lambda_in,status
0.1,0.00911131397124143,2.7920904708779286,2.7920904708779286,0.9942928772488067,0.9852335626648238,0.011479761912777171,0.029975506102809833,✓
0.11607142857142858,0.012078590522650479,2.7920904708779286,2.7920904708779286,0.9923522439900491,0.9803660275806599,0.015413389864874706,0.04005437125925864,✓
0.13214285714285715,0.01537075060396087,2.7920904708779286,2.7920904708779286,0.9901486786479077,0.9749293502475693,0.01989867090575657,0.05143070058576928,✓
0.14821428571428574,0.018946358482702874,2.7920904708779286,2.7920904708779286,0.9876924818276577,0.9689793059962803,0.02492176137570297,0.06402756758943343,✓
0.1642857142857143,0.022762510012891757,2.7920904708779286,2.7920904708779286,0.9849950386060751,0.9625740791771555,0.030467080149275294,0.07776216217007945,✓
0.18035714285714288,0.02677580703302518,2.7920904708779286,2.7920904708779286,0.9820687346030301,0.9557730516721322,0.03651733277960001,0.09254696656385619,✓
0.19642857142857145,0.030943252653575337,2.7920904708779286,2.7920904708779286,0.9789268662307603,0.9486356848796091,0.043053540557895474,0.10829091913595772,✓
0.21250000000000002,0.035223043028874246,2.7920904708779286,2.7920904708779286,0.9755835461756032,0.9412205249503982,0.0500550750781152,0.12490053816601462,✓
0.2285714285714286,0.039575239554664465,2.7920904708779286,2.7920904708779286,0.9720536051926925,0.9335843509072165,0.05749969890141517,0.1422809819557144,✓
0.24464285714285716,0.04396231338371681,2.7920904708779286,2.7920904708779286,0.9683524913031105,0.9257814756145403,0.06536361290154076,0.16033702626463348,✓
0.26071428571428573,0.04834956119902134,2.7920904708779286,2.7920904708779286,0.9644961674735945,0.9178632009981084,0.07362151084416307,0.17897394494642316,✓
0.2767857142857143,0.05270539700126242,2.7920904708779286,2.7920904708779286,0.9605010088342469,0.9098774218435249,0.08224664170565038,0.19809828443456845,~
0.2928571428571429,0.05700152910740197,3.1023227454199205,3.1023227454199205,0.9563837004495009,0.9018683671104839,0.09121088017288313,0.21761852720019956,~
0.30892857142857144,0.061213034621675266,3.1023227454199205,3.1023227454199205,0.9521611366032321,0.8938764639829248,0.10048480568620899,0.23744564331453857,~
0.32500000000000007,0.06531834543890358,3.1023227454199205,3.1023227454199205,0.9478503224929684,0.8859383077039965,0.1100377902913431,0.2574935326853773,~
0.3410714285714286,0.06929916055701824,3.1023227454199205,3.1023227454199205,0.9434682791504185,0.87808671939312,0.1198380954587847,0.27767936335750326,~
0.3571428571428572,0.0731402993267607,3.1023227454199205,3.1023227454199205,0.9390319523194124,0.8703508742493781,0.12985297790984923,0.2979238134561215,~
0.3732142857142857,0.07682950947589973,3.1023227454199205,3.1023227454199205,0.9345581259284781,0.862756483536677,0.1400488043619669,0.31815122594205014,~
0.38928571428571435,0.08035724252066212,3.1023227454199205,3.1023227454199205,0.9300633406960449,0.8553260152681557,0.1503911749744176,0.33828968638697887,~
0.40535714285714286,0.08371640769904543,3.1023227454199205,3.1023227454199205,0.9255638183032696,0.8480789403387079,0.16084505514311398,0.3582710345351048,~
0.4214285714285715,0.08690211397493841,3.1023227454199205,3.1023227454199205,0.9210753914649127,0.8410319928163178,0.17137491516207534,0.37803082056689624,~
0.4375,0.08991140807996179,3.1023227454199205,3.1023227454199205,0.9166134401241939,0.8341994350576099,0.18194487714364713,0.39750821679935555,~
0.4535714285714286,0.09274301505978333,3.1023227454199205,3.1023227454199205,0.9121928338951515,0.8275933201637871,0.1925188684719291,0.41664589511692157,~
0.46964285714285714,0.09539708642362976,3.1023227454199205,3.1023227454199205,0.9078278807774054,0.8212237459771026,0.20306078095699004,0.43538987979503,~
0.48571428571428577,0.09787495978738436,3.1023227454199205,3.1023227454199205,0.903532282075021,0.8150990963003247,0.21353463476354068,0.4536893846132993,~
0.5017857142857144,0.10017893286200685,3.1023227454199205,3.1023227454199205,0.8993190933651476,0.8092262662893996,0.22390474610767166,0.4714966423059107,✗
0.5178571428571429,0.1023120537682286,3.1023227454199205,3.1023227454199205,0.8952006912841128,0.8036108700240973,0.23413589765119294,0.4887667335062645,✗
0.5339285714285715,0.10427792894506283,3.1023227454199205,3.1023227454199205,0.8911887458301778,0.7982574291158588,0.24419351047450708,0.5054574214425767,✗
0.55,0.10608054934873767,3.1023227454199205,3.1023227454199205,0.8872941978240212,0.7931695418849015,0.25404381647569846,0.5215289977564773,✗
0.5569444444444445,0.1068100015796638,3.1023227454199205,3.1023227454199205,0.8856502756039507,0.791053968267663,0.2582277170705351,0.528272507601245,✗
0.5638888888888889,0.10751010729740162,3.1023227454199205,3.1023227454199205,0.8840309641584619,0.7889887003475603,0.26236419434003155,0.5348905492803292,✗
0.5708333333333334,0.1081812156414067,3.1023227454199205,3.1023227454199205,0.8824370154576933,0.7869739063985052,0.26645070975707064,0.5413803224464815,✗
0.5777777777777778,0.10882367527846137,3.1023227454199205,3.1023227454199205,0.8808691546485952,0.7850097358003036,0.2704847700086166,0.5477391028291327,✗
0.5847222222222223,0.10943783277147878,3.1023227454199205,3.1023227454199205,0.8793280799412563,0.7830963205773795,0.27446392947398024,0.5539642409830163,✗
0.5916666666666667,0.11002403106196623,3.1023227454199205,3.1023227454199205,0.8778144625161766,0.7812337768256535,0.2783857926732934,0.5600531612016261,✗
0.5986111111111112,0.11058260806441556,3.1023227454199205,3.1023227454199205,0.8763289464511111,0.7794222060302057,0.2822480166830556,0.5660033606002908,✗
0.6055555555555556,0.11111389537075456,3.1023227454199205,3.1023227454199205,0.8748721486661337,0.7776616962764578,0.286048313515618,0.5718124083727563,✗
0.6125,0.11161821706298958,3.1023227454199205,3.1023227454199205,0.8734446588855598,0.7759523233575625,0.28978445245956164,0.5774779452247228,✗
0.6194444444444445,0.11209588863208153,3.1023227454199205,3.1023227454199205,0.8720470396154105,0.7742941517807451,0.2934542623779083,0.5829976829869364,✗
0.6263888888888889,0.11254721600113438,3.1023227454199205,3.1023227454199205,0.8706798261351026,0.7726872356752451,0.2970556339612053,0.588369404410073,✗
0.6333333333333334,0.11297249465092041,3.1023227454199205,3.1023227454199205,0.8693435265020799,0.7711316196045114,0.3005865219325527,0.5935909631428885,✗
0.6402777777777778,0.11337200884584453,3.1023227454199205,3.1023227454199205,0.8680386215681345,0.7696273392851772,0.30404494720171277,0.5986602838947762,✗
0.6472222222222223,0.11374603095842828,3.1023227454199205,3.1023227454199205,0.8667655650062163,0.7681744222153196,0.30742899896543113,0.6035753627831664,✗
0.6541666666666667,0.11409482089048206,3.1023227454199205,3.1023227454199205,0.8655247833465396,0.7667728882143429,0.3107368367512569,0.6083342678659264,✗
