lambda,residual,omega_out,omega_in,predicted_omega_out,predicted_omega_in,lambda_out,lambda_in,status
0.1,0.014450076663066302,2.7920904708779286,2.7920904708779286,0.9908997652920167,0.9765811877181327,0.011479761912777171,0.029975506102809833,✓
0.11607142857142858,0.019100730902009255,2.7920904708779286,2.7920904708779286,0.987819482559355,0.9689514084432268,0.015413389864874706,0.04005437125925864,✓
0.13214285714285715,0.024228742771951084,2.7920904708779286,2.7920904708779286,0.984330504975201,0.9604814143675722,0.01989867090575657,0.05143070058576928,✓
0.14821428571428574,0.02976026316211111,2.7920904708779286,2.7920904708779286,0.9804523209731622,0.9512738018830982,0.02492176137570297,0.06402756758943343,✓
0.1642857142857143,0.03562014596311858,2.7920904708779286,2.7920904708779286,0.97620627611471,0.9414336660693916,0.030467080149275294,0.07776216217007945,✓
0.18035714285714288,0.04173383515040785,2.7920904708779286,2.7920904708779286,0.9716153588846703,0.9310661236673732,0.03651733277960001,0.09254696656385619,✓
0.19642857142857145,0.04802901768610901,2.7920904708779286,2.7920904708779286,0.9667039768984973,0.9202741344948074,0.043053540557895474,0.10829091913595772,✓
0.21250000000000002,0.054437001812317365,2.7920904708779286,2.7920904708779286,0.9614977272596644,0.909156673738291,0.0500550750781152,0.12490053816601462,~
0.2285714285714286,0.060893802438648836,2.7920904708779286,2.7920904708779286,0.9560231647091564,0.8978072789905852,0.05749969890141517,0.1422809819557144,~
0.24464285714285716,0.06734093453862977,2.7920904708779286,2.7920904708779286,0.9503075710317421,0.8863129710993293,0.06536361290154076,0.16033702626463348,~
0.26071428571428573,0.07372593074551115,2.7920904708779286,2.7920904708779286,0.9443787289334624,0.8747535281665801,0.07362151084416307,0.17897394494642316,~
0.2767857142857143,0.08000261030221045,2.7920904708779286,2.7920904708779286,0.9382647032982185,0.863201077879932,0.08224664170565038,0.19809828443456845,~
0.2928571428571429,0.08613113331872868,3.1023227454199205,3.1023227454199205,0.9319936323800729,0.8517199645773387,0.09121088017288313,0.21761852720019956,~
0.30892857142857144,0.09207787742961415,3.1023227454199205,3.1023227454199205,0.9255935311059271,0.8403668433991118,0.10048480568620899,0.23744564331453857,~
