lambda,residual,omega_out,omega_in,predicted_omega_out,predicted_omega_in,lambda_out,lambda_in,status
0.1,0.0054992702344673905,2.7920904708779286,2.7920904708779286,0.9965678913631696,0.9910874952215701,0.011479761912777171,0.029975506102809833,✓
0.11607142857142858,0.007304521019281918,2.7920904708779286,2.7920904708779286,0.9953972661598741,0.9881263659066736,0.015413389864874706,0.04005437125925864,✓
0.13214285714285715,0.00931587235152187,2.7920904708779286,2.7920904708779286,0.9940658233964721,0.9848052330767001,0.01989867090575657,0.05143070058576928,✓
0.14821428571428574,0.011510642335086696,2.7920904708779286,2.7920904708779286,0.9925789552392944,0.9811537338962009,0.02492176137570297,0.06402756758943343,✓
0.1642857142857143,0.01386507123097247,2.7920904708779286,2.7920904708779286,0.9909426611557693,0.9772031705730352,0.030467080149275294,0.07776216217007945,✓
0.18035714285714288,0.016354813618542963,2.7920904708779286,2.7920904708779286,0.9891635160136868,0.9729859310710203,0.03651733277960001,0.09254696656385619,✓
0.19642857142857145,0.01895540413258512,2.7920904708779286,2.7920904708779286,0.9872486352524297,0.9685349383918768,0.043053540557895474,0.10829091913595772,✓
0.21250000000000002,0.021642684060418693,2.7920904708779286,2.7920904708779286,0.9852056373564225,0.963883143012574,0.0500550750781152,0.12490053816601462,✓
0.2285714285714286,0.02439317926656892,2.7920904708779286,2.7920904708779286,0.9830426038808759,0.959063069417735,0.05749969890141517,0.1422809819557144,✓
0.24464285714285716,0.02718442313888536,2.7920904708779286,2.7920904708779286,0.9807680372991328,0.954106423972099,0.06536361290154076,0.16033702626463348,✓
0.26071428571428573,0.029995221304742747,2.7920904708779286,2.7920904708779286,0.9783908169578523,0.9490437678806735,0.07362151084416307,0.17897394494642316,✓
0.2767857142857143,0.032805857586488796,2.7920904708779286,2.7920904708779286,0.9759201534419606,0.9439042558723594,0.08224664170565038,0.19809828443456845,✓
0.2928571428571429,0.03559824294782854,3.1023227454199205,3.1023227454199205,0.9733655416644492,0.9387154386352334,0.09121088017288313,0.21761852720019956,✓
0.30892857142857144,0.03835601097800345,3.1023227454199205,3.1023227454199205,0.970736713006327,0.9335031249855054,0.10048480568620899,0.23744564331453857,✓
0.32500000000000007,0.04106456476347009,3.1023227454199205,3.1023227454199205,0.9680435868395412,0.928291298273907,0.1100377902913431,0.2574935326853773,✓
