topology,gamma_corr,n_points,best_lambda,best_spin2_power,best_spin2_slope,best_spin2_residual,best_spin2_r2,best_postulate_residual,mean_postulate_residual,max_postulate_residual,p90_postulate_residual,frac_postulate_gt_0_2,mean_gamma_corr_effective,min_gamma_corr_effective,max_gamma_corr_effective
star,-0.25,1,0.8,-0.007333338557873244,0.007333338557873244,2.0073333385578733,0.9814167627762787,0.2847928711688825,0.2847928711688825,0.2847928711688825,0.2847928711688825,1.0,-0.25,-0.25,-0.25
star,-0.2,1,0.8,-0.01476581427113057,0.01476581427113057,2.0147658142711307,0.9816163779713378,0.270187560556169,0.270187560556169,0.270187560556169,0.270187560556169,1.0,-0.2,-0.2,-0.2
star,0.0,1,0.8,-0.04259346539017206,0.04259346539017206,2.042593465390172,0.9823541946484661,0.40942930491376806,0.40942930491376806,0.40942930491376806,0.40942930491376806,1.0,0.0,0.0,0.0
