lambda,residual,omega_out,omega_in,predicted_omega_out,predicted_omega_in,lambda_out,lambda_in,status
0.1,0.014450076663066302,2.7920904708779286,2.7920904708779286,0.9908997652920167,0.9765811877181327,0.011479761912777171,0.029975506102809833,✓
0.11285714285714286,0.018130093858889862,2.7920904708779286,2.7920904708779286,0.9884688233232367,0.9705477907798,0.014582119846222702,0.037932456160319705,✓
0.12571428571428572,0.02212493089711165,2.7920904708779286,2.7920904708779286,0.9857739359612683,0.9639637557479515,0.018039206961862043,0.046729252055861384,✓
0.13857142857142857,0.02639713028695656,2.7920904708779286,2.7920904708779286,0.982824780143311,0.9568810263726185,0.021844203824135065,0.05632750106724158,✓
0.15142857142857144,0.030908376254223824,2.7920904708779286,2.7920904708779286,0.979631827501884,0.949352998386843,0.02598957578539478,0.06668620852730393,✓
0.1642857142857143,0.03562014596311858,2.7920904708779286,2.7920904708779286,0.97620627611471,0.9414336660693916,0.030467080149275294,0.07776216217007945,✓
0.17714285714285716,0.04049430809616539,2.7920904708779286,2.7920904708779286,0.972559979149866,0.9331768357121711,0.03526777453113982,0.08951031804817519,✓
0.19,0.04549365688198237,2.7920904708779286,2.7920904708779286,0.9687053711947735,0.9246354214179051,0.0403820265374247,0.10188418164118834,✓
0.20285714285714287,0.05058237360797191,2.7920904708779286,2.7920904708779286,0.9646553930541157,0.9158608335597075,0.045799524887823614,0.11483617837612117,~
0.21571428571428575,0.05572641140335188,2.7920904708779286,2.7920904708779286,0.9604234157847424,0.9069024653953094,0.05150929210597226,0.1283180084918371,~
0.2285714285714286,0.060893802438648836,2.7920904708779286,2.7920904708779286,0.9560231647091564,0.8978072789905852,0.05749969890141517,0.1422809819557144,~
0.24142857142857146,0.06605488954117578,2.7920904708779286,2.7920904708779286,0.9514686441106455,0.8886194879220245,0.06375848036316227,0.15667632995877556,~
0.25428571428571434,0.07118248650333037,2.7920904708779286,2.7920904708779286,0.9467740632673972,0.8793803312871624,0.07027275407835362,0.1714554903341493,~
0.2671428571428571,0.07625197305133691,2.7920904708779286,2.7920904708779286,0.9419537644293219,0.8701279313684519,0.07702904028129919,0.1865703650428996,~
0.28,0.08124133157159119,2.7920904708779286,2.7920904708779286,0.9370221532821907,0.860897225837466,0.08401328412728963,0.2019735486242524,~
0.2928571428571429,0.08613113331872868,3.1023227454199205,3.1023227454199205,0.9319936323800729,0.8517199645773387,0.09121088017288313,0.21761852720019956,~
0.3057142857142857,0.0909044820274475,3.1023227454199205,3.1023227454199205,0.9268825379608877,0.8426247609472672,0.09860669912927751,0.23345984824225566,~
0.3185714285714286,0.09554692270292375,3.1023227454199205,3.1023227454199205,0.9217030804925841,0.8336371875057125,0.10618511693805432,0.24945326184412156,~
0.33142857142857146,0.10004632295612181,3.1023227454199205,3.1023227454199205,0.9164692892293319,0.8247799067397268,0.11393004620060677,0.2655558346967086,✗
0.3442857142857143,0.10439273365783552,3.1023227454199205,3.1023227454199205,0.9111949609908411,0.8160728281177624,0.12182496997211172,0.2817260383280647,✗
0.3571428571428572,0.10857823497851149,3.1023227454199205,3.1023227454199205,0.9058936133133939,0.8075332837015194,0.12985297790984923,0.2979238134561215,✗
0.37,0.11259677311730487,3.1023227454199205,3.1023227454199205,0.9005784420594463,0.7991762155445429,0.13799680474417664,0.3141106125115032,✗
0.3828571428571429,0.1164439922491276,3.1023227454199205,3.1023227454199205,0.8952622835152575,0.7910143691126705,0.14623887101762045,0.3302494225259167,✗
0.3957142857142858,0.1201170654679139,3.1023227454199205,3.1023227454199205,0.8899575809521784,0.7830584879372793,0.154561326015794,0.3463047706598916,✗
0.4085714285714286,0.12361452780161741,3.1023227454199205,3.1023227454199205,0.8846763555787391,0.7753175056266175,0.1629460927914964,0.3622427146666067,✗
0.4214285714285715,0.12693611373577163,3.1023227454199205,3.1023227454199205,0.8794301817669732,0.7677987321915304,0.17137491516207534,0.37803082056689624,✗
0.4342857142857143,0.13008260111598524,3.1023227454199205,3.1023227454199205,0.8742301663979726,0.7605080323788637,0.17982940653979576,0.39363812975125184,✗
0.4471428571428572,0.1330556628084606,3.1023227454199205,3.1023227454199205,0.8690869321385785,0.7534499943447083,0.18829110043583502,0.4090351176353143,✗
0.4600000000000001,0.13585772708035138,3.1023227454199205,3.1023227454199205,0.8640106044332868,0.7466280875416599,0.19674150246094202,0.42419364588296893,✗
0.47285714285714286,0.13849184731432507,3.1023227454199205,3.1023227454199205,0.8590108019727931,0.7400448091446211,0.2051621436299359,0.43908691008157913,✗
0.48571428571428577,0.1409615813884223,3.1023227454199205,3.1023227454199205,0.8540966303827575,0.7337018187054812,0.21353463476354068,0.4536893846132993,✗
0.49857142857142867,0.14327088082589212,3.1023227454199205,3.1023227454199205,0.849276678863566,0.7276000610178945,0.22184072176884656,0.467976766317585,✗
0.5114285714285715,0.14542398964346903,3.1023227454199205,3.1023227454199205,0.8445590195031065,0.7217398773975884,0.23006234157019997,0.4819259183893012,✗
0.5242857142857144,0.14742535269281254,3.1023227454199205,3.1023227454199205,0.8399512089800437,0.7161211057514065,0.23818167845472873,0.49551481580536405,✗
0.5371428571428571,0.1492795331922281,3.1023227454199205,3.1023227454199205,0.8354602923743907,0.7107431699280993,0.24618122059096467,0.5087224934239656,✗
0.55,0.15099113907789874,3.1023227454199205,3.1023227454199205,0.8310928088046142,0.7056051589237552,0.25404381647569846,0.5215289977564773,✗
0.5555555555555556,0.15168776156197805,3.1023227454199205,3.1023227454199205,0.829245347912654,0.7034589773020998,0.25739464881708923,0.5269337521201165,✗
