lambda,residual,omega_out,omega_in,predicted_omega_out,predicted_omega_in,lambda_out,lambda_in,E0,E1,gap01,status
0.6733333333333333,0.5021222713456851,0.930696823625976,1.2409290981679681,0.8243349258708476,0.6851963091666166,0.2663739407007043,0.5742947068998913,7.389104719298598,8.209441592030124,0.8203368727315263,✗
0.6745454545454546,0.5021827673372707,0.930696823625976,1.2409290981679681,0.824139846727052,0.6849843000670977,0.2667328760576106,0.5748593433127683,7.388326922919566,8.208125575683974,0.8197986527644083,✗
0.6757575757575758,0.5022421592983012,0.930696823625976,1.2409290981679681,0.8239458835665516,0.6847741517146574,0.267089926572872,0.5754193691015222,7.387547598704763,8.206807399678887,0.8192598009741241,✗
0.6769696969696969,0.502300448787994,0.930696823625976,1.2409290981679681,0.8237530366439595,0.6845658621952124,0.26744508899488517,0.5759747805588749,7.386766745992223,8.20548706484677,0.8187203188545462,✗
0.6781818181818181,0.5023576373574518,0.930696823625976,1.2409290981679681,0.8235613062071399,0.6843594296042843,0.2677983600963441,0.5765255740288183,7.385984364119045,8.20416457201925,0.8181802079002054,✗
0.6793939393939393,0.502413726549676,0.930696823625976,1.2409290981679681,0.8233706924972508,0.6841548520470034,0.2681497366742547,0.5770717459066143,7.385200452421422,8.202839922027573,0.8176394696061511,✗
0.6806060606060605,0.5024687178995844,0.930696823625976,1.2409290981679681,0.8231811957487791,0.6839521276381031,0.26849921554996087,0.5776132926388201,7.384415010234634,8.201513115702678,0.8170981054680437,✗
0.6818181818181818,0.502522612934034,0.930696823625976,1.2409290981679681,0.8229928161895713,0.683751254501906,0.26884679356918006,0.5781502107233292,7.3836280368930405,8.200184153875185,0.8165561169821443,✗
0.683030303030303,0.5025754131718347,0.930696823625976,1.2409290981679681,0.8228055540408665,0.68355223077232,0.2691924676020307,0.5786824967093913,7.382839531730097,8.198853037375358,0.8160135056452607,✗
0.6842424242424242,0.5026271201237759,0.930696823625976,1.2409290981679681,0.8226194095173295,0.6833550545928231,0.2695362345430621,0.5792101471976557,7.382049494078345,8.197519767033103,0.8154702729547587,✗
0.6854545454545454,0.5026777352926476,0.930696823625976,1.2409290981679681,0.8224343828270761,0.6831597241164473,0.26987809131129586,0.5797331588402194,7.3812579232694135,8.19618434367802,0.8149264204086064,✗
0.6866666666666666,0.5027272601732654,0.930696823625976,1.2409290981679681,0.822250474171698,0.6829662375057581,0.2702180348502679,0.5802515283406833,7.380464818634023,8.194846768139369,0.8143819495053464,✗
0.6878787878787879,0.5027756962524957,0.930696823625976,1.2409290981679681,0.8220676837462916,0.6827745929328374,0.2705560621280642,0.5807652524542005,7.379670179501997,8.19350704124601,0.8138368617440124,✗
0.6890909090909091,0.5028230450092832,0.930696823625976,1.2409290981679681,0.8218860117394745,0.6825847885792548,0.2708921701373732,0.581274327987552,7.378874005202242,8.192165163826493,0.813291158624251,✗
0.6903030303030303,0.5028693079146784,0.930696823625976,1.2409290981679681,0.8217054583334114,0.6823968226360457,0.2712263558955279,0.5817787517992059,7.378076295062764,8.190821136709049,0.8127448416462855,✗
0.6915151515151514,0.5029144864318714,0.930696823625976,1.2409290981679681,0.8215260237038292,0.682210693303677,0.271558616444561,0.5822785207994083,7.377277048410669,8.189474960721503,0.8121979123108343,✗
0.6927272727272726,0.502958582016218,0.930696823625976,1.2409290981679681,0.8213477080200369,0.6820263987920209,0.2718889488512532,0.5827736319502473,7.376476264572159,8.188126636691353,0.8116503721191934,✗
0.6939393939393939,0.5030015961152734,0.930696823625976,1.2409290981679681,0.8211705114449386,0.6818439373203188,0.27221735020719307,0.5832640822657504,7.375673942872532,8.186776165445721,0.8111022225731892,✗
0.6951515151515151,0.5030435301688295,0.930696823625976,1.2409290981679681,0.8209944341350455,0.6816633071171402,0.2725438176288382,0.5837498688119855,7.374870082636186,8.185423547811414,0.8105534651752277,✗
0.6963636363636363,0.5030843856089466,0.930696823625976,1.2409290981679681,0.8208194762404892,0.6814845064203485,0.27286834825757295,0.5842309887071501,7.3740646831866306,8.184068784614825,0.810004101428194,✗
0.6975757575757575,0.5031241638599903,0.930696823625976,1.2409290981679681,0.8206456379050308,0.6813075334770575,0.2731909392597737,0.5847074391216793,7.3732577438464615,8.18271187668207,0.8094541328356089,✗
0.6987878787878787,0.5031628663386702,0.930696823625976,1.2409290981679681,0.820472919266068,0.6811323865435863,0.27351158782687657,0.5851792172783599,7.372449263937395,8.18135282483877,0.808903560901375,✗
0.7,0.5032004944540804,0.930696823625976,1.2409290981679681,0.8203013204546388,0.6809590638854092,0.273830291175452,0.5856463204524556,7.3716392427802475,8.179991629910333,0.8083523871300855,✗
