topology,gamma_corr,n_points,best_lambda,best_spin2_power,best_spin2_slope,best_spin2_residual,best_spin2_r2,best_postulate_residual,mean_postulate_residual,max_postulate_residual,p90_postulate_residual,frac_postulate_gt_0_2,mean_gamma_corr_effective,min_gamma_corr_effective,max_gamma_corr_effective
star,-0.25,1,1.0,-0.010740145454034601,0.010740145454034601,2.010740145454035,0.9815083935117878,0.36823763331391923,0.36823763331391923,0.36823763331391923,0.36823763331391923,1.0,-0.25,-0.25,-0.25
star,-0.2,1,1.0,-0.0190558854152719,0.0190558854152719,2.019055885415272,0.9817311073141638,0.3350566779451689,0.3350566779451689,0.3350566779451689,0.3350566779451689,1.0,-0.2,-0.2,-0.2
star,0.0,1,1.0,-0.049956409613786584,0.049956409613786584,2.049956409613787,0.9825468915692146,0.29891140280093675,0.29891140280093675,0.29891140280093675,0.29891140280093675,1.0,0.0,0.0,0.0
