topology,lambda,tau_eq_global,tau_eq_probe,tau_dephase_global,tau_dephase_probe,tau_eq_site_var,tau_dephase_site_var,tau_eq_mode1,tau_dephase_mode1,tau_eq_mode_dom,tau_dephase_mode_dom,tail_mean_global,tail_std_global,threshold_global,tail_mean_probe,tail_std_probe,threshold_probe,tail_mean_site_var,tail_std_site_var,threshold_site_var,tail_mean_mode1,tail_std_mode1,threshold_mode1,tail_mean_mode_dom,tail_std_mode_dom,threshold_mode_dom,final_global_lambda,final_probe_gap,max_abs_probe_gap,final_site_var,final_mode1_amp,final_mode_dom_amp,max_abs_mode1_amp,max_abs_mode_dom_amp,mode1_index,mode_dom_index,mode1_eigval,mode_dom_eigval,dim_nominal,dim_hotspot
cycle,0.49,,,5.083798882681564,,,,,,,,0.2852650250915516,0.0858608783782111,0.020248146448288526,8.696747026230393e-16,1.5946108949686952e-15,,2.7717555775189008e-30,1.9048714187950603e-30,,-2.508856206541859e-16,1.2615834024917385e-15,,6.90465246567621e-16,2.639654676816685e-15,,0.30994394088451027,-1.7763568394002505e-15,3.6637359812630166e-15,1.9844782146966078e-30,1.5584822740535085e-15,-1.9827326001822988e-15,3.391874582741613e-15,6.515169062429125e-15,1,2,1.3819660112501047,1.3819660112501055,7776,7776
cycle,0.53,,,4.692737430167598,,,,,,,,0.30779680715271174,0.08197863355748909,0.021613193846730987,5.312108777546756e-16,8.171845862685574e-16,,5.65435912294809e-31,4.97661590562032e-31,,6.855264760642691e-16,8.506067508870853e-16,,4.080484152632524e-16,1.1037002352315724e-15,,0.2774499303571611,9.992007221626409e-16,2.1094237467877974e-15,4.659209721461601e-31,1.4483908459741141e-15,-1.4874002317475368e-16,2.446270620356047e-15,2.2083281674847632e-15,1,2,1.3819660112501047,1.3819660112501055,7776,7776
cycle,0.57,,,3.519553072625698,,,,,,,,0.3224745453263551,0.08413239593804374,0.02231577126108813,-1.0716736140478942e-16,4.393002607313667e-16,,1.5992922258191606e-31,1.118177344745074e-31,,-1.0140442201160959e-16,6.211963125582047e-16,,-7.723835907465452e-17,5.223952687936099e-16,,0.3449910790750321,-8.326672684688674e-16,1.2212453270876722e-15,4.44350556769023e-31,-1.4686641617684127e-15,-8.030850039413972e-17,1.7576870890086548e-15,1.597701426002765e-15,1,2,1.3819660112501047,1.3819660112501055,7776,7776
cycle,0.61,,,6.256983240223463,,,,,,,,0.3478721061960325,0.10405788489420709,0.02384195734923462,2.3900634557902677e-17,6.484276711649369e-16,,3.3817617885711516e-31,2.85173087373656e-31,,-1.8003966654304077e-16,8.91349027103084e-16,,-1.8003966654304077e-16,8.91349027103084e-16,,0.2863642831320262,2.220446049250313e-16,1.942890293094024e-15,2.5637979419682885e-31,-4.548131521923625e-16,-4.548131521923625e-16,3.103014715918467e-15,3.103014715918467e-15,1,1,1.3819660112501047,1.3819660112501047,7776,7776
cycle,0.65,,,5.865921787709497,,,,,,,,0.3688359278290252,0.08851826056976574,0.024979707861059196,1.2567107848187536e-16,6.319935734020451e-16,,2.8871401804093002e-31,2.226081987112998e-31,,1.5617410751316767e-16,9.008868377716958e-16,,1.5617410751316767e-16,9.008868377716958e-16,,0.3245347058491335,3.3306690738754696e-16,1.5543122344752192e-15,4.763980310436266e-31,8.08159346945139e-16,8.08159346945139e-16,2.2797532944359288e-15,2.2797532944359288e-15,1,1,1.3819660112501047,1.3819660112501047,7776,7776
cycle,0.7,,,5.865921787709497,,,,,,,,0.3989464782751497,0.1126076991112583,0.026667430313232363,-6.877214846983609e-16,9.070151215599377e-16,,6.5273189690740105e-31,7.784782347919015e-31,,-3.0179336731710556e-16,8.347624874183121e-16,,-1.0423172511855688e-15,1.0952438916622294e-15,,0.44072152479175364,-1.887379141862766e-15,2.6645352591003757e-15,8.110476181803527e-31,-9.657673098628597e-16,-1.6411643649439485e-15,2.66912485424885e-15,3.595855836853422e-15,1,2,1.3819660112501047,1.3819660112501055,7776,7776
