lambda,residual,omega_out,omega_in,predicted_omega_out,predicted_omega_in,lambda_out,lambda_in,E0,E1,E2,E3,E4,E5,gap01,gap12,gap23,gap34,gap45,min_gap,status
0.6275,0.16567530217357318,0.930696823625976,0.930696823625976,0.8325270709695213,0.694597896918966,0.2514526777421298,0.5496023390578004,7.417400375089688,8.257610572727197,8.365329987319505,8.448821607317573,8.529762779659396,9.161947276712075,0.8402101976375089,0.10771941459230838,0.08349161999806753,0.08094117234182363,0.6321844970526787,0.08094117234182363,✗
0.627510101010101,0.16567616922282924,0.930696823625976,0.930696823625976,0.8325250912606753,0.6945955233587203,0.25145624813199446,0.5496084886289193,7.417394377118654,8.257600300610592,8.365322759678095,8.448816587370864,8.52975985024912,9.161935667595474,0.8402059234919381,0.107722459067503,0.08349382769276836,0.0809432628782556,0.6321758173463543,0.0809432628782556,✗
0.627520202020202,0.1656770361907799,0.930696823625976,0.930696823625976,0.832523111628238,0.6945931499333458,0.2514598184010364,0.5496146378926311,7.417388379043261,8.25759002834177,8.365315531928193,8.448811567345246,8.529756920781791,9.16192405834104,0.8402016492985096,0.10772550358642263,0.08349603541705264,0.08094535343654563,0.6321671375592484,0.08094535343654563,✗
0.627530303030303,0.16567790307742558,0.930696823625976,0.930696823625976,0.8325211320722108,0.6945907766428424,0.251463388549251,0.5496207868489279,7.417382380863494,8.25757975592071,8.36530830406978,8.448806547240677,8.529753991257405,9.161912448948753,0.8401973750572163,0.10772854814906907,0.08349824317089727,0.08094744401672749,0.6321584576913484,0.08094744401672749,✗
0.627540404040404,0.16567876988276653,0.930696823625976,0.930696823625976,0.8325191525925923,0.6945884034872084,0.2514669585766385,0.5496269354978082,7.417376382579365,8.257569483347424,8.365301076102865,8.448801527057189,8.529751061675963,9.161900839418607,0.8401931007680599,0.10773159275544053,0.08350045095432357,0.08094953461877452,0.6321497777426437,0.08094953461877452,✗
0.627550505050505,0.16567963660680585,0.930696823625976,0.930696823625976,0.8325171731893837,0.6945860304664413,0.25147052848319557,0.5496330838392715,7.417370384190865,8.257559210621883,8.365293848027452,8.44879650679477,8.529748132037469,9.161889229750619,0.8401888264310182,0.10773463740556899,0.08350265876731733,0.08095162524269917,0.6321410977131503,0.08095162524269917,✗
0.627560606060606,0.16568050324954375,0.930696823625976,0.930696823625976,0.8325151938625858,0.6945836575805411,0.2514740982689186,0.5496392318733112,7.417364385698002,8.257548937744097,8.365286619843527,8.448791486453413,8.529745202341914,9.161877619944798,0.8401845520460958,0.10773768209942958,0.08350486660988565,0.08095371588850142,0.6321324176028842,0.08095371588850142,✗
0.6275707070707071,0.1656813698109808,0.930696823625976,0.930696823625976,0.8325132146121985,0.6945812848295064,0.251477667933806,0.5496453795999241,7.41735838710077,8.257538664714096,8.365279391551109,8.448786466033102,8.529742272589303,9.161866010001123,0.8401802776133254,0.10774072683701341,0.08350707448199302,0.08095580655620083,0.6321237374118205,0.08095580655620083,✗
0.6275808080808081,0.16568223629111767,0.930696823625976,0.930696823625976,0.8325112354382211,0.6945789122133355,0.25148123747785706,0.549651527019108,7.417352388399169,8.257528391531864,8.365272163150175,8.448781445533886,8.529739342779635,9.161854399919596,0.8401760031326946,0.10774377161831161,0.08350928238371047,0.08095789724574942,0.632115057139961,0.08095789724574942,✗
0.6275909090909091,0.16568310268995778,0.930696823625976,0.930696823625976,0.832509256340656,0.6945765397320267,0.25148480690106595,0.5496576741308598,7.417346389593197,8.257518118197412,8.365264934640747,8.448776424955712,8.529736412912909,9.161842789700227,0.840171728604215,0.10774681644333484,0.08351149031496519,0.08095998795719694,0.6321063767873181,0.08095998795719694,✗
0.62760101010101,0.16568396900749982,0.930696823625976,0.930696823625976,0.8325072773195021,0.6945741673855796,0.25148837620343245,0.5496638209351747,7.4173403906828606,8.257507844710725,8.365257706022819,8.448771404298661,8.529733482989124,9.161831179343025,0.8401674540278643,0.10774986131209374,0.08351369827584243,0.08096207869046346,0.6320976963539007,0.08096207869046346,✗
0.627611111111111,0.16568483524374578,0.930696823625976,0.930696823625976,0.8325052983747605,0.6945717951739929,0.2514919453849531,0.5496699674320495,7.417334391668153,8.257497571071822,8.365250477296382,8.448766383562628,8.529730553008282,9.161819568847974,0.8401631794036684,0.10775290622455991,0.08351590626624628,0.08096416944565377,0.6320890158396928,0.08096416944565377,✗
0.627621212121212,0.16568570139869665,0.930696823625976,0.930696823625976,0.8325033195064301,0.694569423097264,0.25149551444562773,0.5496761136214836,7.417328392549077,8.257487297280676,8.365243248461454,8.448761362747662,8.529727622970377,9.161807958215078,0.8401589047315987,0.10775595118077774,0.0835181142862087,0.08096626022271458,0.6320803352447015,0.08096626022271458,✗
0.627631313131313,0.16568656747235366,0.930696823625976,0.930696823625976,0.8325013407145129,0.6945670511553929,0.25149908338545074,0.5496822595034705,7.41732239332563,8.257477023337296,8.365236019518024,8.44875634185378,8.529724692875416,9.161796347444332,0.840154630011666,0.1077589961807277,0.08352032233575635,0.08096835102163524,0.6320716545689162,0.08096835102163524,✗
0.6276414141414141,0.16568743346471781,0.930696823625976,0.930696823625976,0.8324993619990083,0.6945646793483776,0.2515026522044217,0.5496884050780083,7.417316393997812,8.257466749241686,8.365228790466093,8.448751320880977,8.529721762723392,9.161784736535756,0.8401503552438747,0.10776204122440625,0.08352253041488389,0.08097044184241575,0.6320629738123635,0.08097044184241575,✗
0.6276515151515151,0.16568829937579055,0.930696823625976,0.930696823625976,0.8324973833599174,0.6945623076762172,0.2515062209025368,0.5496945503450932,7.417310394565624,8.257456474993859,8.365221561305658,8.448746299829244,8.529718832514309,9.161773125489317,0.8401460804282346,0.10776508631179915,0.083524738523586,0.08097253268506499,0.6320542929750079,0.08097253268506499,✗
0.6276616161616161,0.1656891652055711,0.930696823625976,0.930696823625976,0.8324954047972389,0.6945599361389104,0.2515097894797963,0.5497006953047214,7.417304395029069,8.257446200593808,8.365214332036729,8.448741278698535,8.529715902248164,9.161761514305047,0.8401418055647394,0.10776813144292063,0.08352694666180582,0.08097462354962914,0.6320456120568831,0.08097462354962914,✗
0.6276717171717171,0.16569003095406332,0.930696823625976,0.930696823625976,0.8324934263109756,0.6945575647364558,0.2515133579361936,0.5497068399568903,7.417298395388138,8.257435926041518,8.365207102659305,8.448736257488955,8.529712971924958,9.16174990298294,0.8401375306533803,0.10777117661778668,0.08352915482964995,0.0809767144360034,0.6320369310579821,0.0809767144360034,✗
0.6276818181818181,0.1656908966212668,0.930696823625976,0.930696823625976,0.8324914479011266,0.6945551934688523,0.25151692627172784,0.5497129843015952,7.417292395642836,8.257425651336995,8.36519987317337,8.448731236200382,8.529710041544687,9.161738291522978,0.840133255694159,0.10777422183637597,0.0835313630270118,0.08097880534430502,0.6320282499782905,0.08097880534430502,✗
0.6276919191919191,0.1656917622071824,0.930696823625976,0.930696823625976,0.8324894695676912,0.6945528223360979,0.2515204944863993,0.5497191283388351,7.417286395793164,8.25741537648026,8.36519264357894,8.4487262148329,8.529707111107356,9.161726679925184,0.840128980687096,0.10777726709867963,0.08353357125396066,0.08098089627445582,0.6320195688178281,0.08098089627445582,✗
0.6277020202020202,0.16569262771181203,0.930696823625976,0.930696823625976,0.8324874913106707,0.6945504513381914,0.25152406258020343,0.5497252720686067,7.417280395839118,8.257405101471294,8.365185413876015,8.448721193386495,8.52970418061296,9.16171506818954,0.8401247056321761,0.10778031240472075,0.08353577951048052,0.08098298722646469,0.6320108875765804,0.08098298722646469,✗
0.6277121212121212,0.1656934931351568,0.930696823625976,0.930696823625976,0.8324855131300656,0.6945480804751316,0.25152763055313715,0.5497314154909057,7.417274395780697,8.25739482631012,8.365178184064588,8.448716171861173,8.529701250061498,9.161703456316049,0.8401204305294234,0.10778335775446735,0.08353798779658561,0.08098507820032452,0.6320022062545512,0.08098507820032452,✗
0.6277222222222222,0.16569435847721659,0.930696823625976,0.930696823625976,0.8324835350258761,0.6945457097469181,0.2515311984051986,0.5497375586057265,7.417268395617905,8.257384550996713,8.36517095414467,8.448711150256877,8.52969831945297,9.161691844304727,0.8401161553788086,0.10778640314795673,0.08354019611220664,0.08098716919609394,0.6319935248517563,0.08098716919609394,✗
0.6277323232323232,0.16569522373799317,0.930696823625976,0.930696823625976,0.8324815569981028,0.6945433391535493,0.25153476613638515,0.5497437014130672,7.417262395350743,8.25737427553106,8.365163724116254,8.448706128573697,8.529695388787385,9.161680232155565,0.8401118801803165,0.10778944858519424,0.0835424044574431,0.08098926021368769,0.6319848433681798,0.08098926021368769,✗
0.6277424242424242,0.1656960889174881,0.930696823625976,0.930696823625976,0.8324795790467453,0.6945409686950227,0.25153833374669504,0.5497498439129268,7.417256394979201,8.25736399991322,8.365156493979349,8.448701106811557,8.529692458064732,9.161668619868566,0.840107604934019,0.10779249406612834,0.08354461283220793,0.08099135125317503,0.6319761618038342,0.08099135125317503,✗
0.6277525252525252,0.16569695401570195,0.930696823625976,0.930696823625976,0.8324776011718044,0.694538598371338,0.2515419012361253,0.5497559861052994,7.41725039450329,8.25735372414313,8.365149263733933,8.448696084970496,8.52968952728501,9.161657007443717,0.8401033296398399,0.10779553959080346,0.08354682123656332,0.08099344231451333,0.631967480158707,0.08099344231451333,✗
