lambda,residual,omega_out,omega_in,predicted_omega_out,predicted_omega_in,lambda_out,lambda_in,E0,E1,E2,E3,E4,E5,gap01,gap12,gap23,gap34,gap45,min_gap,status
0.1,0.014445999085429873,0.930696823625976,0.930696823625976,0.9903779482463486,0.976070949311752,0.012144418919425115,0.030644609781083014,7.595313914730232,8.575263782615515,8.587874550716094,8.602066800832352,8.61399302638456,9.565278393681844,0.9799498678852832,0.01261076810057915,0.01419225011625791,0.011926225552207015,0.9512853672972845,0.011926225552207015,✓
0.11607142857142858,0.01909506817279738,0.930696823625976,0.930696823625976,0.9871711386233831,0.9683210384331516,0.01624447483658555,0.04089418734786086,7.593737509473297,8.572329757946349,8.585825644342354,8.600656791188888,8.613269926487986,9.560823580615828,0.9785922484730518,0.013495886396004408,0.014831146846534082,0.012613135299098133,0.9475536541278426,0.012613135299098133,✓
0.13214285714285715,0.02422232597781282,0.930696823625976,0.930696823625976,0.9835687344353273,0.95974441192825,0.020882202978556943,0.052430089161539475,7.591925825219603,8.568959488684273,8.583472770370001,8.599038971291003,8.612438395504704,9.555646038413315,0.9770336634646704,0.014513281685728074,0.015566200921002249,0.013399424213700328,0.9432076429086109,0.013399424213700328,✓
0.14821428571428574,0.02975515876649204,0.930696823625976,0.930696823625976,0.9796011439682603,0.9504529564016474,0.02602954293865226,0.06516240922898289,7.58987854184341,8.565153395702072,8.580816271266885,8.597213805512396,8.611498074362121,9.549755261035575,0.9752748538586626,0.015662875564812495,0.01639753424551138,0.014284268849724668,0.9382571866734537,0.014284268849724668,✓
0.1642857142857143,0.035620113345403936,0.930696823625976,0.930696823625976,0.9753007177567486,0.9405603956443994,0.03165598285939599,0.07899493300863104,7.587595298233637,8.560912062565002,8.577856532797586,8.59518170118409,8.610448556976984,9.543175020940826,0.9733167643313649,0.016944470232584052,0.01732516838650433,0.015266855792892997,0.9327264639638422,0.015266855792892997,✓
0.18035714285714288,0.041744760888798416,0.930696823625976,0.930696823625976,0.970701189487995,0.9301795004383464,0.03772892578747482,0.09382664787918713,7.585075692463066,8.556236228950743,8.57459398364612,8.592943012024062,8.609289390072037,9.535939783670127,0.9711605364876768,0.01835775469537637,0.01834902837794239,0.016346378047975563,0.9266503935980897,0.016346378047975563,✓
0.19642857142857145,0.048059287667425954,0.930696823625976,0.930696823625976,0.9658371311991514,0.91941968667097,0.04421406531351875,0.10955322484554735,7.582319281975648,8.551126779029659,8.57102909500008,8.590498046315753,8.608020072972602,9.528089655034208,0.9688074970540104,0.01990231597042147,0.019468951315673166,0.017522026656848766,0.9200695820616058,0.017522026656848766,✓
0.21250000000000002,0.05449777815461465,0.930696823625976,0.930696823625976,0.9607434368138816,0.9083850541308967,0.051075762896056115,0.12606843520333522,7.579325583791601,8.545584727596573,8.56716238009777,8.587847077065831,8.606640057383268,9.519665720577983,0.9662591438049724,0.02157765250119681,0.02068469696806119,0.01879298031743737,0.9130256631947145,0.01879298031743737,~
0.2285714285714286,0.06099918080321731,0.930696823625976,0.930696823625976,0.9554548455552827,0.897172882681946,0.05827741971786872,0.14326547216110375,7.57609407472975,8.539611205904656,8.562994393740102,8.584990352212262,8.60514874714477,9.510706773303733,0.963517131174906,0.023383187835445796,0.021995958472160737,0.020158394932508372,0.9055580261589622,0.020158394932508372,~
0.24464285714285716,0.06750796735887865,0.930696823625976,0.930696823625976,0.950005514043417,0.8858725728106193,0.0657818365492903,0.16103815420552975,7.572624191646759,8.533207448360598,8.558525731768789,8.581928103747027,8.603545497971385,9.501247527727259,0.9605832567138384,0.025318283408191533,0.02340237197823747,0.021617394224358932,0.8977020297558731,0.021617394224358932,~
