lambda,residual,omega_out,omega_in,predicted_omega_out,predicted_omega_in,lambda_out,lambda_in,E0,E1,E2,E3,E4,E5,gap01,gap12,gap23,gap34,gap45,min_gap,status
0.1,0.03925649501378792,0.930696823625976,0.930696823625976,0.9728611397113794,0.9346700212311917,0.023246603224272324,0.05824691895252385,7.595313914730232,8.575263782615515,8.587874550716094,8.602066800832352,8.61399302638456,9.565278393681844,0.9799498678852832,0.01261076810057915,0.01419225011625791,0.011926225552207015,0.9512853672972845,0.011926225552207015,✓
0.11607142857142858,0.05071961298556271,0.930696823625976,0.930696823625976,0.9642606557738018,0.9153537284957497,0.030886655674305222,0.07706153084971312,7.593737509473297,8.572329757946349,8.585825644342354,8.600656791188888,8.613269926487986,9.560823580615828,0.9785922484730518,0.013495886396004408,0.014831146846534082,0.012613135299098133,0.9475536541278426,0.012613135299098133,~
0.13214285714285715,0.06276509813900377,0.930696823625976,0.930696823625976,0.9548502734809696,0.894919002357882,0.039403844921181576,0.09784963533501971,7.591925825219603,8.568959488684273,8.583472770370001,8.599038971291003,8.612438395504704,9.555646038413315,0.9770336634646704,0.014513281685728074,0.015566200921002249,0.013399424213700328,0.9432076429086109,0.013399424213700328,~
0.14821428571428574,0.07510289080254484,0.930696823625976,0.930696823625976,0.9447830901772988,0.8738271489236222,0.048703339419720715,0.12032590506390677,7.58987854184341,8.565153395702072,8.580816271266885,8.597213805512396,8.611498074362121,9.549755261035575,0.9752748538586626,0.015662875564812495,0.01639753424551138,0.014284268849724668,0.9382571866734537,0.014284268849724668,~
0.1642857142857143,0.0874788730931847,0.930696823625976,0.930696823625976,0.9342105670585873,0.852486879420557,0.05868540710666039,0.14419881812893606,7.587595298233637,8.560912062565002,8.577856532797586,8.59518170118409,8.610448556976984,9.543175020940826,0.9733167643313649,0.016944470232584052,0.01732516838650433,0.015266855792892997,0.9327264639638422,0.015266855792892997,~
0.18035714285714288,0.0996797699216283,0.930696823625976,0.930696823625976,0.9232784688810551,0.8312462835293983,0.06924737381049456,0.16917741449831225,7.585075692463066,8.556236228950743,8.57459398364612,8.592943012024062,8.609289390072037,9.535939783670127,0.9711605364876768,0.01835775469537637,0.01834902837794239,0.016346378047975563,0.9266503935980897,0.016346378047975563,~
0.19642857142857145,0.11153406715209913,0.930696823625976,0.930696823625976,0.9121236591639772,0.8103907977117638,0.0802854780646075,0.1949771258751751,7.582319281975648,8.551126779029659,8.57102909500008,8.590498046315753,8.608020072972602,9.528089655034208,0.9688074970540104,0.01990231597042147,0.019468951315673166,0.017522026656848766,0.9200695820616058,0.017522026656848766,✗
0.21250000000000002,0.12290999117450774,0.930696823625976,0.930696823625976,0.9008717766800273,0.7901456345589221,0.09169657092719018,0.22132456374980336,7.579325583791601,8.545584727596573,8.56716238009777,8.587847077065831,8.606640057383268,9.519665720577983,0.9662591438049724,0.02157765250119681,0.02068469696806119,0.01879298031743737,0.9130256631947145,0.01879298031743737,✗
0.2285714285714286,0.13371158579233067,0.930696823625976,0.930696823625976,0.8896357510659806,0.7706811440133972,0.10337962175510082,0.24796123291707314,7.57609407472975,8.539611205904656,8.562994393740102,8.584990352212262,8.60514874714477,9.510706773303733,0.963517131174906,0.023383187835445796,0.021995958472160737,0.020158394932508372,0.9055580261589622,0.020158394932508372,✗
0.24464285714285716,0.14387377702709958,0.930696823625976,0.930696823625976,0.8785150672999459,0.752119786392286,0.11523700353581641,0.27464620451476207,7.572624191646759,8.533207448360598,8.558525731768789,8.581928103747027,8.603545497971385,9.501247527727259,0.9605832567138384,0.025318283408191533,0.02340237197823747,0.021617394224358932,0.8977020297558731,0.021617394224358932,✗
0.26071428571428573,0.15335711154372655,0.930696823625976,0.930696823625976,0.8675956603807116,0.7345436959168536,0.1271755435410121,0.30115783167921373,7.568915331692664,8.526374780629736,8.553757030513015,8.578660555228442,8.60182961716901,9.49131795886974,0.9574594489370716,0.02738224988327964,0.024903524715426784,0.02316906194056756,0.88948834170073,0.02316906194056756,✗
0.2767857142857143,0.16214264494902464,0.930696823625976,0.930696823625976,0.8569503101999218,0.7180021203142194,0.13910733611332476,0.3272946227075784,7.564966852582243,8.519114609295276,8.548688966206148,8.575187927563404,8.600000363334416,9.480943329694519,0.9541477567130325,0.029574356910872623,0.02649896135725527,0.024812435771012886,0.8809429663601023,0.024812435771012886,✗
0.2928571428571429,0.17022727379088243,0.930696823625976,0.930696823625976,0.8466394084538319,0.7025182900688107,0.15095032392661087,0.35287540331281064,7.560778072881597,8.511428412982612,8.543322254374582,8.571510443172933,8.598056946035934,9.470144568637533,0.9506503401010153,0.0318938413919696,0.028188188798351277,0.026546502863000754,0.8720876226015992,0.026546502863000754,✗
0.30892857142857144,0.1776196626827682,0.930696823625976,0.930696823625976,0.8367119803357618,0.6880954806258928,0.16262866185517513,0.3777389041638989,7.55634827230947,8.503317734751406,8.537657649200534,8.56762832876285,8.595998525476164,9.458938784440793,0.9469694624419356,0.03433991444912898,0.02997067956231625,0.02837019671331298,0.8629402589646293,0.02837019671331298,✗
0.32500000000000007,0.1843368165064594,0.930696823625976,0.930696823625976,0.827206859883835,0.674722180740544,0.17407288359571702,0.4017429056287606,7.5516766920525775,8.494784175526425,8.531695942860875,8.563541816953652,8.59382421213711,9.447339802342597,0.9431074834738471,0.03691176733445012,0.03184587409277739,0.03028239518345721,0.8535155902054878,0.03028239518345721,✗
0.3410714285714286,0.19040128163039216,0.930696823625976,0.930696823625976,0.8181539361515202,0.6623763781373208,0.1852198954798345,0.42476306146378084,7.54676253509443,8.485829388349103,8.525437964843881,8.559251147010404,8.591533066408335,9.43535866666291,0.9390668532546727,0.03960857649477845,0.03381318216652218,0.03228191939793135,0.8438256002545756,0.03228191939793135,✗
0.3571428571428572,0.1958389216873745,0.930696823625976,0.930696823625976,0.8095754055822934,0.6510290311284381,0.19601282464925995,0.4466915096278238,7.541604966556953,8.476455073263946,8.518884581245885,8.554756564883242,8.589124098198758,9.423004088817258,0.9348501067069925,0.04242950798193945,0.035871983637356664,0.034367533315515786,0.8338799906185006,0.034367533315515786,✗
0.3732142857142857,0.20067719487561675,0.930696823625976,0.930696823625976,0.8014869826580793,0.6406468232489338,0.20640075014440165,0.4674353633835597,7.536203114054309,8.466662972689548,8.512036694049884,8.55005832272998,8.586596266532725,9.410282836959095,0.9304598586352393,0.04537372136033646,0.038021628680095176,0.03653794380274533,0.8236865704263696,0.03653794380274533,✗
