lambda,residual,omega_out,omega_in,predicted_omega_out,predicted_omega_in,lambda_out,lambda_in,E0,E1,gap01,status
0.5658823529411765,0.15883022109461686,0.930696823625976,0.930696823625976,0.8460098660346492,0.7116379319641387,0.22752414030217116,0.5065112030354654,7.452060159147661,8.317420566790336,0.8653604076426751,✗
0.5676470588235294,0.15907074297756418,0.930696823625976,0.930696823625976,0.8455851226319879,0.7110772689241429,0.22826631115412818,0.5078961592897562,7.45112080796263,8.3157874445651,0.86466663660247,✗
0.5694117647058824,0.15930857109912422,0.930696823625976,0.930696823625976,0.8451626202764482,0.7105209708938155,0.22900530621092985,0.5092724932911339,7.450178334186481,8.314149587191286,0.8639712530048049,✗
0.5711764705882353,0.15954371203952056,0.930696823625976,0.930696823625976,0.8447423627465184,0.7099690304769036,0.22974110820707958,0.5106401777276739,7.44923273603968,8.312506997288967,0.8632742612492867,✗
0.5727272727272728,0.15974813790943843,0.930696823625976,0.930696823625976,0.8443749016218475,0.709487583390292,0.23038507255372126,0.5118349203898188,7.448399175181372,8.311059604433563,0.8626604292521911,✗
0.5729411764705882,0.15977617236895614,0.930696823625976,0.930696823625976,0.8443243537412706,0.7094214402625978,0.23047370001960407,0.5119991856142704,7.448284011738115,8.310859677478021,0.8625756657399064,✗
0.5747058823529412,0.16000595864646439,0.930696823625976,0.930696823625976,0.8439085968817288,0.7088781928276752,0.2312030646669471,0.5133494902894679,7.447332159493089,8.309207630378237,0.8618754708851482,✗
0.5764705882352941,0.16023307741878845,0.930696823625976,0.930696823625976,0.843495095712215,0.7083392807385913,0.2319291853078859,0.5146910654123467,7.446377177511351,8.307550858609172,0.8611736810978208,✗
0.5782352941176471,0.16045753521930195,0.930696823625976,0.930696823625976,0.8430838537016813,0.707804696553519,0.23265204524045227,0.516023884959464,7.445419063995083,8.305889364790225,0.860470300795142,✗
0.58,0.1606793385669515,0.930696823625976,0.930696823625976,0.842674874245021,0.707274432824342,0.23337162790087262,0.517347923221832,7.444457817141907,8.304223151540482,0.8597653343985749,✗
0.5840909090909091,0.16118334580487736,0.930696823625976,0.930696823625976,0.8417355057162133,0.7060617606221136,0.23502705601851012,0.5203833711354381,7.4422174111059,8.300342429495432,0.8581250183895319,✗
0.5954545454545455,0.1625093742353192,0.930696823625976,0.930696823625976,0.8391903645938522,0.7028140635793959,0.23953092497072415,0.5285642957026417,7.4359054707558405,8.289429919840876,0.8535244490850351,✗
0.6068181818181819,0.16372792833811833,0.930696823625976,0.930696823625976,0.836740256654963,0.6997425078757404,0.243892507332115,0.5363713950931988,7.429462864382051,8.278322774101566,0.8488599097195149,✗
0.6181818181818182,0.16484067236390587,0.930696823625976,0.930696823625976,0.8343858550518749,0.6968451296941913,0.24810785074045344,0.5437988610877704,7.4228890945456785,8.267021689971736,0.8441325954260579,✗
0.6295454545454546,0.49918255566486824,0.930696823625976,1.2409290981679681,0.8321277392603802,0.694120000823548,0.2521732133470721,0.5508413509435267,7.416183656202129,8.25552736392171,0.8393437077195802,✗
0.640909090909091,0.5000884736619418,0.930696823625976,1.2409290981679681,0.8299664053039916,0.6915652409194939,0.25608505598749254,0.5574939659171133,7.409346036785646,8.243840490931406,0.8344944541457604,✗
0.6522727272727273,0.5008932636332293,0.930696823625976,1.2409290981679681,0.827902274625535,0.6891790271941551,0.25984003584889565,0.5637522337107492,7.402375716294512,8.231961764243813,0.8295860479493014,✗
0.6636363636363637,0.5015983685181575,0.930696823625976,1.2409290981679681,0.8259357016075419,0.6869596017161466,0.2634350017405591,0.5696120949139936,7.395272167376964,8.219891875138108,0.8246197077611441,✗
0.675,0.5022051686173142,0.930696823625976,1.2409290981679681,0.8240669797487483,0.6849052764816502,0.2668669910558914,0.5750698934913075,7.388034855417803,8.207631512722424,0.8195966573046212,✗
0.6863636363636364,0.5027149810861866,0.930696823625976,1.2409290981679681,0.8222963465089926,0.6830144363961483,0.27013322849699634,0.5801223713447251,7.380663238625735,8.195181363745915,0.8145181251201796,✗
0.6977272727272728,0.5031290604721561,0.930696823625976,1.2409290981679681,0.8206239868390098,0.6812855402861205,0.273231126614905,0.5847666669617494,7.373156768121611,8.182542112429806,0.8093853443081951,✗
0.7,0.5032004944540804,0.930696823625976,1.2409290981679681,0.8203013204546388,0.6809590638854092,0.273830291175452,0.5856463204524556,7.3716392427802475,8.179991629910333,0.8083523871300855,✗
0.7090909090909091,0.5034486002280579,0.930696823625976,1.2409290981679681,0.819050035415051,0.6797171200402861,0.2761582882009969,0.5890003181410437,7.3655148880274925,8.169714440317234,0.8041995522897416,✗
0.711111111111111,0.5034955969419666,0.930696823625976,1.2409290981679681,0.8187805315784589,0.6794549829263884,0.27666062734812347,0.5897098136160465,7.364142112688719,8.167414290873467,0.8032721781847476,✗
0.7204545454545455,0.503674735152264,0.930696823625976,1.2409290981679681,0.8175745776011278,0.6783077779610317,0.2789125105475584,0.5928212687719048,7.357737035556753,8.156699026141066,0.7989619905843126,✗
0.7222222222222222,0.5037015872233424,0.930696823625976,1.2409290981679681,0.8173539172020622,0.6781027575181879,0.27932526986468353,0.5933784351134611,7.356514889975735,8.154657576233499,0.7981426862577639,✗
0.7318181818181819,0.5038085447212612,0.930696823625976,1.2409290981679681,0.8161976491640716,0.6770561823884967,0.28149179157795606,0.5962278796277893,7.349822641105231,8.143496545710025,0.7936739046047947,✗
0.7333333333333333,0.5038194661158003,0.930696823625976,1.2409290981679681,0.8160215029355558,0.6769011526327364,0.28182237907120106,0.5966507187028053,7.348757041118836,8.14172211727466,0.7929650761558245,✗
0.7431818181818182,0.5038510572960377,0.930696823625976,1.2409290981679681,0.8149192347685531,0.6759610616423908,0.2838943378297053,0.5992189431190901,7.3417711283435665,8.130107671811945,0.7883365434683789,✗
0.7444444444444445,0.5038501883794377,0.930696823625976,1.2409290981679681,0.8147832673755396,0.6758489870784735,0.2841503072667614,0.5995255950644212,7.340868026461774,8.1286085425076,0.787740516045826,✗
0.7545454545454546,0.5038032551982177,0.930696823625976,1.2409290981679681,0.8137392652808835,0.675021196310063,0.2861185742567427,0.6017937019355869,7.3335819143108525,8.116533074134155,0.7829511598233028,✗
0.7555555555555555,0.5037946673661116,0.930696823625976,1.2409290981679681,0.8136391395436436,0.6749451263957524,0.28630760769584374,0.6020024089588961,7.332847300298346,8.115317477600232,0.7824701773018861,✗
0.765909090909091,0.5036660806657601,0.930696823625976,1.2409290981679681,0.8126576139119228,0.6742354098936906,0.28816315580041685,0.6039518714941012,7.32525440950974,8.102773419200062,0.7775190096903222,✗
0.7666666666666667,0.5036537804392103,0.930696823625976,1.2409290981679681,0.81258899531422,0.6741884743189869,0.28829304507949616,0.6040809396996194,7.324694310957584,8.101849545323104,0.7771552343655195,✗
0.7772727272727273,0.5034404427110589,0.930696823625976,1.2409290981679681,0.8116740912307815,0.673602557814721,0.29002698066235344,0.6056936660917802,7.316788018003108,8.088829370322115,0.7720413523190066,✗
0.7777777777777778,0.5034283751847697,0.930696823625976,1.2409290981679681,0.8116326528584177,0.673577962802473,0.2901056076264735,0.6057614248531509,7.316408500890293,8.088205365508426,0.7717968646181328,✗
0.7886363636363637,0.5031272249164833,0.930696823625976,1.2409290981679681,0.8107884390824391,0.6731215147600041,0.29170920519613236,0.6070198286496264,7.308182137512516,8.074701587569665,0.7665194500571486,✗
0.788888888888889,0.503119276444878,0.930696823625976,1.2409290981679681,0.8107698671330389,0.6731125405954342,0.2917445204520506,0.6070445870674941,7.30798930675716,8.074385555022696,0.7663962482655355,✗
0.8,0.5027272942135359,0.930696823625976,1.2409290981679681,0.810000323443909,0.6727911603415002,0.29320926031896843,0.6079316639141275,7.299436159518585,8.060390727752107,0.7609545682335224,✗
