lambda,residual,omega_out,omega_in,predicted_omega_out,predicted_omega_in,lambda_out,lambda_in,status
0.1,0.014445999085429873,0.31023227454199204,0.31023227454199204,0.9903779482463486,0.976070949311752,0.012144418919425115,0.030644609781083014,✓
0.11285714285714286,0.01812471321508291,0.31023227454199204,0.31023227454199204,0.987845080676677,0.9699406718884818,0.01538059909530161,0.03873861693647776,✓
0.12571428571428572,0.022118647182967743,0.31023227454199204,0.31023227454199204,0.985055270873305,0.9632671808811357,0.0189643281557258,0.04766696593626218,✓
0.13857142857142857,0.026390905862775704,0.31023227454199204,0.31023227454199204,0.9820237464372408,0.9561072501900052,0.02288164317306042,0.05738470998059078,✓
0.15142857142857144,0.03090392336248937,0.31023227454199204,0.31023227454199204,0.9787666225103099,0.9485188938184888,0.027117518366164994,0.06784407052539262,✓
0.1642857142857143,0.035620113345403936,0.31023227454199204,0.31023227454199204,0.9753007177567486,0.9405603956443994,0.03165598285939599,0.07899493300863104,✓
0.17714285714285716,0.040502455946157756,0.31023227454199204,0.31023227454199204,0.9716433716519872,0.9322894287962764,0.03648024210235807,0.09078534132252798,✓
0.19,0.04551501008139447,0.31023227454199204,0.31023227454199204,0.9678122663552243,0.923762281295169,0.041572801311449574,0.10316198259083102,✓
0.20285714285714287,0.050623344527417125,0.31023227454199204,0.31023227454199204,0.9638252560707261,0.9150331980684318,0.04691558934234246,0.11607065474636188,~
0.21571428571428575,0.055794885337337674,0.31023227454199204,0.31023227454199204,0.959700206378205,0.9061538434051137,0.052490081477998295,0.12945671046628576,~
0.2285714285714286,0.06099918080321731,0.31023227454199204,0.31023227454199204,0.9554548455552827,0.897172882681946,0.05827741971786872,0.14326547216110375,~
0.24142857142857146,0.06620808811732093,0.31023227454199204,0.31023227454199204,0.9511066294469681,0.8881356779155751,0.06425852927429071,0.15744261387371405,~
0.25428571428571434,0.07139588810903796,0.31023227454199204,0.31023227454199204,0.9466726209756106,0.8790840884525462,0.0704142301187393,0.17193450708495694,~
0.2671428571428571,0.07653933594811957,0.31023227454199204,0.31023227454199204,0.9421693849454722,0.8700563658710975,0.07672534256920635,0.18668852850528148,~
0.28,0.08161765657211162,0.31023227454199204,0.31023227454199204,0.9376128983923026,0.8610871308537374,0.0831727860648447,0.2016533289269684,~
0.2928571428571429,0.08661249390913872,0.31023227454199204,0.31023227454199204,0.9330184763673115,0.8522074192658339,0.08973767043376212,0.21677906310280612,~
0.3057142857142857,0.09150782283008962,0.31023227454199204,0.31023227454199204,0.9284007127347037,0.8434447847984475,0.09640137911785013,0.2320175813864381,~
0.3185714285714286,0.09628983228660015,0.31023227454199204,0.31023227454199204,0.9237734353037276,0.8348234461475151,0.10314564397385208,0.247322584515819,~
0.33142857142857146,0.10094678737510676,0.31023227454199204,0.31023227454199204,0.9191496744108676,0.8263644676622152,0.10995261141901867,0.26264974344341024,✗
0.3442857142857143,0.10546887720277409,0.31023227454199204,0.31023227454199204,0.914541643914044,0.8180859635752505,0.11680489982967358,0.2779567865180959,✗
0.3571428571428572,0.10984805449529345,0.31023227454199204,0.31023227454199204,0.9099607334539157,0.8100033172168928,0.12368564823166124,0.29320355661616426,✗
0.37,0.114077871938703,0.31023227454199204,0.31023227454199204,0.9054175107742417,0.8021294079290785,0.1305785564397781,0.3083520410094734,✗
0.3828571428571429,0.11815331933329343,0.31023227454199204,0.31023227454199204,0.9009217328670737,0.7944748396693262,0.13746791690997098,0.32336637686383,✗
0.3957142857142858,0.12207066478796536,0.31023227454199204,0.31023227454199204,0.8964823647146838,0.7870481664832751,0.1443386386611492,0.33821283528974777,✗
0.4085714285714286,0.12582730241799833,0.31023227454199204,0.31023227454199204,0.8921076044320494,0.7798561110997819,0.15117626370397194,0.35285978683580954,✗
0.4214285714285715,0.12942160833812255,0.31023227454199204,0.31023227454199204,0.8878049136661779,0.7729037738490131,0.15796697648151387,0.36727765123344785,✗
0.4342857142857143,0.13285280616856088,0.31023227454199204,0.31023227454199204,0.8835810521763768,0.7661948299173755,0.16469760688177365,0.3814388340819223,✗
0.4471428571428572,0.13612084279229797,0.31023227454199204,0.31023227454199204,0.8794421155980257,0.7597317136357808,0.1713556274252263,0.3953176530146221,✗
0.4600000000000001,0.1392262747107439,0.31023227454199204,0.31023227454199204,0.8753935754772956,0.7535157890578733,0.1779291452629817,0.40889025572096466,✗
0.47285714285714286,0.14217016503396307,0.31023227454199204,0.31023227454199204,0.8714403207528836,0.7475475065341964,0.1844068896422633,0.42213453201829254,✗
0.48571428571428577,0.1449539909017049,0.31023227454199204,0.31023227454199204,0.8675866999490583,0.7418265453382024,0.1907781955087549,0.43503002198461216,✗
0.49857142857142867,0.14757956095226643,0.31023227454199204,0.31023227454199204,0.863836563431447,0.7363519426657194,0.1970329839183734,0.44755782197679433,✗
0.5114285714285715,0.1500489423288648,0.31023227454199204,0.31023227454199204,0.8601933051601205,0.731122209522474,0.20316173992695633,0.4597004901771846,✗
0.5242857142857144,0.15236439662849244,0.31023227454199204,0.31023227454199204,0.8566599034530978,0.726135434147644,0.2091554886150191,0.47144195313548,✗
0.5371428571428571,0.15452832414838025,0.31023227454199204,0.31023227454199204,0.8532389603463646,0.7213893737059346,0.21500576988722336,0.4827674146050657,✗
0.55,0.15654321576308228,0.31023227454199204,0.31023227454199204,0.8499327392034198,0.7168815350261913,0.22070461266327268,0.49366326781499686,✗
0.5555555555555556,0.15736837194970954,0.31023227454199204,0.31023227454199204,0.8485401222349394,0.7150067446648194,0.22311832080216773,0.49823525697785476,✗
0.5611111111111111,0.15816638215538126,0.31023227454199204,0.31023227454199204,0.8471694363798491,0.7131757115550349,0.22550176661417226,0.5027237393915917,✗
0.5666666666666668,0.15893745269400095,0.31023227454199204,0.31023227454199204,0.8458208147617053,0.7113882090279154,0.227854384976521,0.5071278018623288,✗
0.5722222222222223,0.15968178947364398,0.31023227454199204,0.31023227454199204,0.844494382045736,0.7096440079202337,0.23017562529184793,0.5114465648253652,✗
0.5777777777777778,0.16039959760442724,0.31023227454199204,0.31023227454199204,0.8431902548814237,0.7079428772944689,0.23246495113464655,0.5156791813162949,✗
0.5833333333333334,0.16109108103847236,0.31023227454199204,0.31023227454199204,0.8419085423279297,0.706284585108799,0.23472183990872902,0.5198248359865377,✗
0.5888888888888889,0.16175644224043118,0.31023227454199204,0.31023227454199204,0.8406493462620785,0.7046688988389804,0.23694578251691578,0.5238827441646886,✗
0.5944444444444444,0.1623958818871155,0.31023227454199204,0.31023227454199204,0.8394127617686664,0.7030955860539446,0.2391362830441305,0.527852150964996,✗
0.6000000000000001,0.16300959859481357,0.31023227454199204,0.31023227454199204,0.8381988775128638,0.7015644149468686,0.2412928584550823,0.5317323304441914,✗
0.6055555555555556,0.16359778867295705,0.31023227454199204,0.31023227454199204,0.8370077760945626,0.7000751548234225,0.24341503830757594,0.5355225848077454,✗
0.6111111111111112,0.16416064590285329,0.31023227454199204,0.31023227454199204,0.8358395343844891,0.6986275765487913,0.2455023644825536,0.5392222436666176,✗
0.6166666666666667,0.16469836134024096,0.31023227454199204,0.31023227454199204,0.8346942238420311,0.6972214529550843,0.2475543909317467,0.5428306633452459,✗
0.6222222222222222,0.165211123140535,0.31023227454199204,0.31023227454199204,0.8335719108146369,0.6958565592105489,0.24957068344396857,0.5463472262417536,✗
0.6277777777777778,0.16569911640563917,0.31023227454199204,0.31023227454199204,0.8324726568187767,0.6945326731520505,0.251550819430837,0.5497713402409564,✗
0.6333333333333334,0.1661625230512952,0.31023227454199204,0.31023227454199204,0.8313965188024122,0.6932495755821397,0.2534943877327831,0.5531024381808565,✗
0.638888888888889,0.16660152169399856,0.31023227454199204,0.31023227454199204,0.8303435493889869,0.6920070505319859,0.2554009884460712,0.5563399773731389,✗
0.6444444444444445,0.16701628755656683,0.31023227454199204,0.31023227454199204,0.829313797102928,0.690804885491357,0.25727023277156436,0.5594834391781952,✗
0.65,0.1674069923914997,0.31023227454199204,0.31023227454199204,0.8283073065767266,0.6896428716068129,0.2591017428858232,0.5625323286349636,✗
0.6555555555555556,0.1677738044213477,0.31023227454199204,0.31023227454199204,0.8273241187396104,0.6885208038491272,0.2608951518351917,0.5654861741460285,✗
0.6611111111111112,0.16811688829535154,0.31023227454199204,0.31023227454199204,0.8263642709879314,0.6874384811509837,0.26265010345329365,0.5683445272180793,✗
0.6666666666666667,0.16843640506169588,0.31023227454199204,0.31023227454199204,0.8254277973372849,0.6863957065157985,0.26436625230253435,0.5711069622581172,✗
0.6722222222222223,0.16873251215474017,0.31023227454199204,0.31023227454199204,0.8245147285565245,0.6853922870985985,0.26604326363990033,0.5737730764253244,✗
0.6777777777777778,0.16900536339668892,0.31023227454199204,0.31023227454199204,0.8236250922837485,0.6844280342597021,0.2676808134074675,0.5763424895387834,✗
0.6833333333333333,0.16925510901319674,0.31023227454199204,0.31023227454199204,0.8227589131243814,0.683502763591935,0.26927858824791595,0.5788148440410337,✗
0.6888888888888889,0.16948189566246175,0.31023227454199204,0.31023227454199204,0.8219162127315087,0.6826162949220614,0.27083628554524114,0.5811898050173563,✗
0.6944444444444445,0.16968586647742634,0.31023227454199204,0.31023227454199204,0.8210970098685776,0.6817684522870041,0.27235361349089704,0.5834670602707609,✗
0.7000000000000001,0.16986716112074685,0.31023227454199204,0.31023227454199204,0.8203013204546394,0.6809590638854098,0.27383029117545094,0.585646320452454,✗
0.7055555555555556,0.1700259158522467,0.31023227454199204,0.31023227454199204,0.8195291575922862,0.6801879620050375,0.2752660487058252,0.5877273192475911,✗
0.7111111111111111,0.17016226360863362,0.31023227454199204,0.31023227454199204,0.818780531578459,0.6794549829263881,0.27666062734812324,0.5897098136160471,✗
0.7166666666666668,0.1702763340952872,0.31023227454199204,0.31023227454199204,0.8180554498982671,0.6787599668029193,0.27801377969604546,0.591593584087941,✗
0.7222222222222223,0.17036825389000887,0.31023227454199204,0.31023227454199204,0.8173539172020617,0.6781027575181876,0.27932526986468437,0.593378435113462,✗
0.7277777777777779,0.17043814655863232,0.31023227454199204,0.31023227454199204,0.8166759352658891,0.6774832025201334,0.28059487370964514,0.5950641954666804,✗
0.7333333333333334,6.170486132782468,0.31023227454199204,2.1716259217939444,0.816021502935556,0.6769011526327368,0.2818223790712003,0.5966507187028045,✗
0.7388888888888889,6.170512330497604,0.31023227454199204,2.1716259217939444,0.8153906160544796,0.676356461845154,0.28300758604325454,0.5981378836684741,✗
0.7444444444444445,6.170516855046105,0.31023227454199204,2.1716259217939444,0.8147832673755396,0.6758489870784735,0.2841503072667614,0.5995255950644212,✗
0.75,6.170499819339228,0.31023227454199204,2.1716259217939444,0.8141994464571352,0.6753785879300946,0.2852503682472208,0.600813784060003,✗
0.7555555555555556,6.170461334032779,0.31023227454199204,2.1716259217939444,0.8136391395436435,0.6749451263957527,0.28630760769584396,0.6020024089588956,✗
0.7611111111111112,8.17040150771481,0.31023227454199204,2.7920904708779286,0.8131023294305162,0.6745484665691327,0.28732187789386865,0.6030914559152598,✗
0.7666666666666667,8.170320447105878,0.31023227454199204,2.7920904708779286,0.81258899531422,0.6741884743189869,0.28829304507949616,0.6040809396996194,✗
0.7722222222222223,8.170218257272117,0.31023227454199204,2.7920904708779286,0.812099112627245,0.6738650169436046,0.2892209898568776,0.6049709045136733,✗
0.7777777777777778,8.170095041851438,0.31023227454199204,2.7920904708779286,0.8116326528584177,0.673577962802473,0.2901056076264735,0.6057614248531509,✗
0.7833333333333334,8.169950903293174,0.31023227454199204,2.7920904708779286,0.8111895833587449,0.6733271809249144,0.29094680903612263,0.6064526064177896,✗
0.788888888888889,8.169785943111545,0.31023227454199204,2.7920904708779286,0.8107698671330389,0.6731125405954342,0.2917445204520506,0.6070445870674941,✗
0.7944444444444445,8.169600262153336,0.31023227454199204,2.7920904708779286,0.8103734626175546,0.6729339109155115,0.2924986844490508,0.6075375378235925,✗
0.8,8.169393960880203,0.31023227454199204,2.7920904708779286,0.810000323443909,0.6727911603415002,0.29320926031896843,0.6079316639141275,✗
0.8368421052631579,8.167511429798706,0.31023227454199204,2.7920904708779286,0.808110228466849,0.6727425286614088,0.2968186838465174,0.6080659713712326,✗
0.8736842105263158,8.164757162788717,0.31023227454199204,2.7920904708779286,0.8072183483961634,0.6742233435634182,0.29852773414229933,0.603985050997309,✗
0.9105263157894737,8.16116736333889,0.31023227454199204,2.7920904708779286,0.8072884352976836,0.6771798867267796,0.2983932945714361,0.5958906185799563,✗
