lambda,residual,omega_out,omega_in,predicted_omega_out,predicted_omega_in,lambda_out,lambda_in,E0,E1,E2,E3,E4,E5,gap01,gap12,gap23,gap34,gap45,min_gap,status
0.1,0.019150178289059183,0.930696823625976,0.930696823625976,0.9832338037972898,0.9644047011547419,0.021315118715861846,0.046136361118208194,2.7936757554829126,3.7717411080371255,3.785360170865256,3.8005839746081946,3.8131931817495968,4.390311143279771,0.9780653525542129,0.013619062828130524,0.015223803742938635,0.012609207141402123,0.577117961530174,0.012609207141402123,✓
0.15625,0.04230963781369257,0.930696823625976,0.930696823625976,0.9612194202914346,0.9205505747594165,0.05043148693459539,0.10788302595616127,2.7847599432201333,3.7545180030171643,3.7732560887927304,3.79262059462139,3.8090246590176573,4.376729638210911,0.969758059797031,0.018738085775566127,0.01936450582865934,0.016404064396267515,0.5677049791932536,0.016404064396267515,✓
0.21250000000000002,0.06873018817788779,0.930696823625976,0.930696823625976,0.9333179710569578,0.8691708512764087,0.08930775873136591,0.18815223228474598,2.77189641421273,3.729829567966185,3.7559013494463365,3.781213624953299,3.8029832000082546,4.357488156822718,0.957933153753455,0.026071781480151657,0.025312275506962578,0.02176957505495558,0.5545049568144638,0.02176957505495558,~
0.26875000000000004,0.09464271341848474,0.930696823625976,0.930696823625976,0.9023158173951996,0.8169182000765,0.13532426884468587,0.28014096133853333,2.755049400384746,3.6977984215598756,3.7333634753677014,3.7663896804205805,3.79502060263221,4.332821764354217,0.9427490211751297,0.03556505380782582,0.03302620505287912,0.02863092221162944,0.5378011617220073,0.02863092221162944,~
0.32500000000000007,0.11779000093032888,0.930696823625976,0.930696823625976,0.8705875234035897,0.7680410182119481,0.1858119848916341,0.3775172423864617,2.734172764769337,3.658575646727974,3.70572754469546,3.7481769908163693,3.785072977883182,4.30293420455763,0.9244028819586374,0.047151897967485645,0.042449446120909506,0.03689598706681263,0.517861226674448,0.03689598706681263,✗
0.3812500000000001,0.13722561360669872,0.930696823625976,0.930696823625976,0.8398637091771151,0.7246128963392875,0.23833672218642457,0.4750590022823842,2.7092104059684923,3.61232979449352,3.673093748703531,3.726606773560815,3.7730603960304507,4.267958631826669,0.9031193885250279,0.060763954210010684,0.05351302485728393,0.04645362246963591,0.4948982357962186,0.04645362246963591,✗
0.4375,0.15283346778053764,0.930696823625976,0.930696823625976,0.8112364878208703,0.6872524021971028,0.2908577138310542,0.5688368581962442,2.6800967281863652,3.5592389917575096,3.635574941737553,3.7017116171777085,3.7588862839951522,4.227927889896672,0.8791422635711443,0.07633594998004334,0.06613667544015556,0.057174666817443764,0.4690416059015199,0.057174666817443764,✗
0.49375,0.1649094036617602,0.930696823625976,0.930696823625976,0.7852890197031116,0.6557874757617432,0.3417706330244859,0.6561053255828608,2.6467571626964683,3.499484811987307,3.5932942384238373,3.6735229193252588,3.7424366857906595,4.182748188834517,0.8527276492908387,0.09380942643653034,0.08022868090142143,0.0689137664654007,0.4403115030438576,0.0689137664654007,✗
0.55,0.5072303791275893,0.930696823625976,1.2409290981679681,0.7622552602844679,0.6297013223798674,0.38987061176004134,0.7350680879560507,2.6091087280168135,3.4332476057086723,3.5463827359916604,3.6420681159117576,3.7235794575760632,4.132170411634292,0.8241388776918588,0.11313513028298816,0.09568537992009718,0.08151134166430563,0.4085909540582291,0.08151134166430563,✗
0.5750000000000001,0.5103543276615378,0.930696823625976,1.2409290981679681,0.7529642327458121,0.619673755571575,0.4101054148902431,0.7671904792821578,2.5909695160312296,3.401774095599843,3.5240824145326766,3.627045552447122,3.7143868269878215,4.107852521922824,0.8108045795686132,0.12230831893283378,0.10296313791444556,0.0873412745406994,0.39346569493500283,0.0873412745406994,✗
0.6000000000000001,0.5129970935955128,0.930696823625976,1.2409290981679681,0.7442483306370953,0.610533876985985,0.4295469315060049,0.7973884367741548,2.57195288807072,3.369069872936694,3.5009066893911234,3.611383315397668,3.70467451277612,4.082334790083985,0.797116984865974,0.13183681645442924,0.11047662600654462,0.09329119737845204,0.3776602773078652,0.09329119737845204,✗
0.625,0.5151946283134636,0.930696823625976,1.2409290981679681,0.7360981871286318,0.6022304175848927,0.44814302202807194,0.8256175103423683,2.5520501340059054,3.3351497218904793,3.476868002699158,3.5950822601431756,3.6944272249502745,4.055559402919742,0.7830995878845739,0.14171828080867854,0.1182142574440177,0.09934496480709898,0.36113217796946717,0.09934496480709898,✗
