lambda,residual,omega_out,omega_in,predicted_omega_out,predicted_omega_in,lambda_out,lambda_in,E0,E1,E2,E3,E4,E5,gap01,gap12,gap23,gap34,gap45,min_gap,status
0.1,0.019150291461896396,0.930696823625976,0.930696823625976,0.9832337305965969,0.9644045180805043,0.021315213363904024,0.04613660716555801,2.7936757564075263,3.771741111430534,3.785360172682252,3.800583975873126,3.813193182199088,4.3903116632031445,0.9780653550230078,0.013619061251717746,0.015223803190874019,0.012609206325961964,0.5771184810040566,0.012609206325961964,✓
0.15625,0.04231088418274498,0.930696823625976,0.930696823625976,0.961218608372206,0.9205485991590703,0.0504325853791329,0.1078859401251455,2.784759956669295,3.75451805193902,3.7732561149896364,3.792620612590249,3.809024665584227,4.376732680016328,0.9697580952697251,0.018738063050616205,0.01936449760061265,0.016404052993977736,0.5677080144321014,0.016404052993977736,✓
0.21250000000000002,0.06873551264857358,0.930696823625976,0.930696823625976,0.933314727371253,0.8691628611229262,0.08931241342426217,0.18816545311778102,2.771896499258713,3.7298298722754817,3.755901512981612,3.7812137360427904,3.8029832418522584,4.357498307073914,0.9579333730167687,0.026071640706130328,0.025312223061178418,0.021769505809468015,0.554515065221656,0.021769505809468015,~
0.26875000000000004,0.09465566956209703,0.930696823625976,0.930696823625976,0.9023104032732222,0.8169016078985496,0.1353325811888,0.2801720401990401,2.755049748094973,3.6977996369710984,3.733364132862117,3.766390125012737,3.7950207756167345,4.33284697047935,0.9427498888761252,0.035564495891018844,0.03302599215061974,0.0286306506039975,0.5378261948626157,0.0286306506039975,~
0.32500000000000007,0.11780984973464104,0.930696823625976,0.930696823625976,0.8705931057280686,0.7680286627622304,0.18580277833079914,0.3775434246221359,2.734173851053891,3.658579334350625,3.7057295572977926,3.7481783508260094,3.785073526101442,4.3029863352829025,0.9244054832967339,0.04715022294716764,0.04244879352821673,0.036895175275432734,0.5179128091814604,0.036895175275432734,✗
0.3812500000000001,0.1372402003977622,0.930696823625976,0.930696823625976,0.8399281163680428,0.7246562133579777,0.2382225938633425,0.4749558852295443,2.709213232782494,3.612339069065119,3.673098863121601,3.7266102375644046,3.7730618476975284,4.268053810625405,0.9031258362826251,0.06075979405648191,0.05351137444280374,0.04645161013312382,0.4949919629278767,0.04645161013312382,✗
0.4375,0.15281178218846125,0.930696823625976,0.930696823625976,0.811474591264585,0.6874717127727906,0.2904055942799469,0.5682566304558991,2.680103172332321,3.5592593455907684,3.6355862924007196,3.70171934078221,3.7588896613318257,4.228086579272569,0.8791561732584472,0.07632694680995122,0.06613304838149059,0.05717032054961546,0.46919691794074314,0.05717032054961546,✗
0.49375,0.16479442486407103,0.930696823625976,0.930696823625976,0.7859230430885998,0.6564073072153935,0.34048651263312435,0.6543054308806237,2.6467704503552527,3.4995250884258415,3.5933169612609843,3.673538484325117,3.7424438130329265,4.1829949422716055,0.8527546380705888,0.09379187283514279,0.08022152306413277,0.06890532870780941,0.440551129238679,0.06890532870780941,✗
0.55,0.5069311427336961,0.930696823625976,1.2409290981679681,0.7636589081142299,0.6310893945365268,0.3868564377605897,0.7307019589007707,2.6091340516472257,3.433321089714183,3.5464246759344045,3.6420970895552216,3.7235933966391164,4.132533135581221,0.8241870380669574,0.11310358622022143,0.09567241362081713,0.08149630708389477,0.408939738942105,0.08149630708389477,✗
0.5750000000000001,0.5099327673459969,0.930696823625976,1.2409290981679681,0.7548793937038347,0.621568120027915,0.4058936572196567,0.7610426511962385,2.5910025401182466,3.40186802751323,3.5241362959210605,3.6270829380179874,3.7144052301292203,4.108276325166248,0.8108654873949832,0.12226826840783067,0.10294664209692694,0.08732229211123288,0.39387109503702744,0.08732229211123288,✗
