alpha,hotspot_multiplier,lambda_c1,lambda_revival,residual_min,lambda_revival_first,residual_min_first,lambda_revival_global,residual_min_global,first_violation_lambda,revival_reporting_rule,revival_method,revival_gap,lambda_c2,max_residual,mean_residual
0.8,2.0,0.3442857142857143,0.55,0.1022980386865037,0.55,0.1022980386865037,0.55,0.1022980386865037,0.55,global_minimum_post_violation,global_minimum_fallback,0.0,0.6333333333333334,0.8314356723062342,0.25455399943603174
0.8,3.0,0.2028571428571428,0.3314285714285714,0.1009467873751067,0.3314285714285714,0.1009467873751067,0.3314285714285714,0.1009467873751067,0.3314285714285714,global_minimum_post_violation,global_minimum_fallback,0.0,0.6333333333333334,0.7995452921810184,0.2937907684537605
0.8,4.0,0.1514285714285714,0.2414285714285714,0.1029806305169084,0.2414285714285714,0.1029806305169084,0.2414285714285714,0.1029806305169084,0.2414285714285714,global_minimum_post_violation,global_minimum_fallback,0.0,0.6333333333333334,0.8859835417468298,0.2982094420975299
