lambda,residual,omega_out,omega_in,predicted_omega_out,predicted_omega_in,lambda_out,lambda_in,E0,E1,E2,E3,E4,E5,gap01,gap12,gap23,gap34,gap45,min_gap,status
0.1,0.43565492160980324,0.930696823625976,0.930696823625976,0.9993091083939336,0.5639551771126121,0.0008642115841122615,0.9664882081584234,20.803696374063698,21.044606196568722,21.762325773369295,21.798387864719437,21.806936318671763,21.8310928924584,0.24090982250502435,0.7177195768005724,0.03606209135014282,0.00854845395232573,0.02415657378663738,0.00854845395232573,✗
0.15625,0.42549479281394764,0.930696823625976,0.930696823625976,0.9982083310330452,0.5734758840349832,0.0022436060079520344,0.9296906108849514,20.781817384352298,21.05004513295728,21.712232504506442,21.776211288029163,21.784312422055105,21.82521619311966,0.268227748604982,0.6621873715491624,0.06397878352272102,0.008101134025942258,0.04090377106455634,0.008101134025942258,✗
0.21250000000000002,0.414167186456073,0.930696823625976,0.930696823625976,0.9964923540173037,0.5837779194289681,0.004399991089439164,0.8912252132158542,20.75243619797701,21.05574415217591,21.65205270909298,21.74559997512744,21.754769219234685,21.817411851422886,0.3033079541989032,0.5963085569170694,0.0935472660344594,0.009169244107244623,0.06264263218820076,0.009169244107244623,✗
0.26875000000000004,0.40289877075084957,0.930696823625976,0.930696823625976,0.9941196189694117,0.5935900465073328,0.0073939555642764405,0.8558304588410213,20.71669665628598,21.06053240365962,21.584843423303067,21.707827505733277,21.719316699666134,21.80745962509991,0.3438357473736424,0.5243110196434451,0.12298408243021086,0.011489193932856523,0.08814292543377533,0.011489193932856523,✗
0.32500000000000007,0.7255580617063514,0.930696823625976,1.2409290981679681,0.9910798822894036,0.6023538446624797,0.011250502948852777,0.8251921998612286,20.67540217925441,21.0635704856888,21.51191508930132,21.6638198723255,21.67884908345653,21.795160007574296,0.38816830643439104,0.4483446036125187,0.15190478302418242,0.015029211131029285,0.11631092411776578,0.015029211131029285,✗
0.3812500000000001,0.7156256469677316,0.930696823625976,1.2409290981679681,0.9873816730231031,0.6099132488028982,0.015974479932191362,0.7994717936582397,20.62907886342989,21.06428686444055,21.43387389094441,21.614219606499613,21.634054465037458,21.780326914057706,0.43520800101066115,0.36958702650386144,0.18034571555520174,0.019834858537844724,0.14627244902024827,0.019834858537844724,✗
0.4375,0.039742544350496845,0.930696823625976,0.6204645490839841,0.9830440724313406,0.6162940423071316,0.021560487525654214,0.7782526102646623,20.578060661302686,21.062292200070736,21.35102618176606,21.559492105183036,21.585445923758897,21.76275385823434,0.48423153876805003,0.28873398169532294,0.208465923416977,0.025953818575860765,0.17730793447544357,0.025953818575860765,✓
0.49375,0.031155249054106382,0.930696823625976,0.6204645490839841,0.9780925465230847,0.6215889807971647,0.027997674599903346,0.760975159818505,20.522555049348163,21.057313215844538,21.26354464478694,21.499999960444995,21.53340506656994,21.742185508841267,0.5347581664963741,0.20623142894240232,0.23645531565805555,0.033405106124945405,0.2087804422713262,0.033405106124945405,✓
0.55,0.02309896884528162,0.930696823625976,0.6204645490839841,0.9725570076637029,0.6259062744221845,0.0352717014530352,0.747104120986737,20.46268666953479,21.049148656510525,21.17154226475656,21.436047217296764,21.47821528651608,21.71828904412812,0.5864619869757348,0.12239360824603551,0.2645049525402037,0.04216806921931493,0.2400737576120413,0.04216806921931493,✓
0.5750000000000001,0.01966486562415848,0.930696823625976,0.6204645490839841,0.9699179458165572,0.6275386578067624,0.038768813270741755,0.7419091588217528,20.434697813632578,21.04445518498316,21.12922466353453,21.40626346218572,21.452732435533786,21.70648942659096,0.6097573713505824,0.08476947855136885,0.27703879865119063,0.0464689733480661,0.2537569910571733,0.0464689733480661,✓
0.6000000000000001,0.016310737394462427,0.930696823625976,0.6204645490839841,0.9671732394816838,0.6290068509303186,0.04242616417911386,0.7372597542478517,20.405864909176408,21.039089122116472,21.08603864721315,21.37567442541024,21.426683682760157,21.69390032271166,0.633224212940064,0.04694952509667871,0.28963577819708775,0.0510092573499179,0.2672166399515028,0.04694952509667871,✓
0.625,0.013030212429493093,0.930696823625976,0.6204645490839841,0.9643261525489011,0.6303187270802395,0.04624193712470361,0.7331236901214189,20.376190249759258,21.0330392964797,21.0419911867129,21.344301651935737,21.400081170039584,21.680469797617683,0.656849046720442,0.008951890233198867,0.30231046522283833,0.05577951810384718,0.28038862757809824,0.008951890233198867,✓
0.65,0.009817528055806046,0.930696823625976,0.6204645490839841,0.9613800662195711,0.6314816683739775,0.0502141857542016,0.7294715549204542,20.34567509695328,20.997089263680444,21.02629510838847,21.31216609793115,21.372935115330332,21.66614139710068,0.6514141667271645,0.02920584470802723,0.28587098954267987,0.06076901739918128,0.2932062817703489,0.02920584470802723,✓
0.675,0.006667511674273152,0.930696823625976,0.6204645490839841,0.9583384775758889,0.6325025853967836,0.054340824508963714,0.7262765067843096,20.31431983233754,20.95133994955796,21.01884636745267,21.279288189519132,21.345253974135765,21.650855687257348,0.6370201172204197,0.06750641789471246,0.26044182206646127,0.06596578461663327,0.30560171312158246,0.06596578461663327,✓
0.7000000000000001,0.0035755532191557027,0.930696823625976,0.6204645490839841,0.955204998689319,0.6333879461515288,0.058619617480208865,0.7235140329003918,20.28212408706109,20.904750459047225,21.01068314799042,21.245687861379384,21.31704458537661,21.634552939125673,0.6226263719861365,0.10593268894319507,0.2350047133889639,0.07135672399722637,0.31750835374906217,0.07135672399722637,✓
0.7250000000000001,0.0005375730637661169,0.930696823625976,0.6204645490839841,0.9519833560798119,0.6341438101104925,0.06304816624882578,0.7211617145363312,20.249086853710114,20.857328184500556,21.001795655024953,21.211384580727795,21.28831230516373,21.617177003313483,0.6082413307904417,0.1444674705243969,0.2095889257028425,0.07692772443593299,0.3288646981497543,0.07692772443593299,✓
0.75,0.002450011995540957,0.930696823625976,0.6204645490839841,0.9486773903717763,0.6347758645674937,0.06762389689727774,0.7191990035753659,20.215206584312128,20.809080716174048,20.992174093441502,21.1763973609403,21.25906113125474,21.598680030603763,0.5938741318619201,0.18309337726745412,0.18422326749879758,0.08266377031443994,0.33961889934902345,0.08266377031443994,✓
0.775,0.9946096770064445,0.930696823625976,1.5511613727099602,0.94529105601238,0.6352894614564125,0.07234404636494257,0.717607013556234,20.180481277563477,20.760015852087967,20.981808532061237,21.140744768093814,21.229293820452572,21.579027212057234,0.5795345745244909,0.22179267997326946,0.15893623603257723,0.08854905235875776,0.3497333916046621,0.08854905235875776,✗
0.8,0.9917139477458031,0.930696823625976,1.5511613727099602,0.9418284209287388,0.6356896534627958,0.07720564831476696,0.7163683264166214,20.144908557769927,20.71014160033469,20.970688752673663,21.104444922907668,21.199012000792568,21.55820038658294,0.5652330425647634,0.2605471523389724,0.13375617023400466,0.09456707788489993,0.3591883857903717,0.09456707788489993,✗
1.0333333333333334,0.3667905207722051,0.930696823625976,0.31023227454199204,0.9066341912036964,0.6347562242093896,0.1287258545151851,0.7192599336964633,19.771490839222977,20.207184625040338,20.737483038154036,20.828057143586314,20.891392804059983,21.12207093285182,0.4356937858173602,0.5302984131136981,0.09057410543227817,0.06333566047366901,0.2306781287918369,0.06333566047366901,✗
1.2666666666666666,1.2778562923342776,0.930696823625976,1.861393647251952,0.8690324435342336,0.627566310855614,0.18838128173491936,0.7418213874415434,19.32178775906375,19.64187824962731,20.327880255060354,20.536921628701887,20.565704630899983,20.663125768981338,0.32009049056356176,0.6860020054330427,0.20904137364153286,0.028783002198096597,0.097421138081355,0.028783002198096597,✗
1.5,1.5927675358843332,0.930696823625976,2.1716259217939444,0.8331233493366899,0.6169826575749077,0.2503780664594456,0.7759888744899414,18.796062967091306,19.02220828482386,19.884911952452526,20.065450962596564,20.134342752192147,20.278470331199404,0.22614531773255564,0.862703667628665,0.18053901014403806,0.06889178959558251,0.14412757900725737,0.06889178959558251,✗
