lambda,residual,omega_out,omega_in,predicted_omega_out,predicted_omega_in,lambda_out,lambda_in,E0,E1,E2,E3,E4,E5,gap01,gap12,gap23,gap34,gap45,min_gap,status
0.1,0.4395386382966828,0.930696823625976,0.930696823625976,0.9915270604063132,0.5557126064410095,0.010681679719127913,0.9993641236708045,19.811122668430958,20.786204758658226,20.80199375538802,20.817922737368363,20.832103084240032,21.02561668309247,0.9750820902272679,0.015788996729792615,0.01592898198034476,0.014180346871668803,0.19351359885243724,0.014180346871668803,✗
0.15625,0.43260222933798775,0.930696823625976,0.930696823625976,0.9797583082351872,0.5559126798802299,0.025824853428997294,0.9985545756382275,19.798508386619115,20.76098758182511,20.78508878400077,20.806230506732227,20.82633979775398,21.005142497248578,0.9624791952059937,0.02410120217566103,0.02114172273145698,0.02010929102175396,0.1788026994945966,0.02010929102175396,✗
0.21250000000000002,0.4228970910952268,0.930696823625976,0.930696823625976,0.9636893488519354,0.5561479265029987,0.04709849080427517,0.9976034530235005,19.780285127593455,20.724862184574622,20.760928153165843,20.78957882692418,20.817956118758495,20.975872096851532,0.9445770569811671,0.036065968591220354,0.02865067375833874,0.028377291834313922,0.1579159780930368,0.028377291834313922,✗
0.26875000000000004,0.410714338110192,0.930696823625976,0.930696823625976,0.944136325091709,0.5563659992458787,0.07396134623734646,0.9967224842896605,19.756378231959758,20.678074301052252,20.72968354876298,20.76806303256322,20.806853546529343,20.93819736773303,0.9216960690924942,0.05160924771072928,0.038379483800238035,0.03879051396612354,0.1313438212036857,0.038379483800238035,✗
0.32500000000000007,0.39642141088282423,0.930696823625976,0.930696823625976,0.922010100770527,0.5565055557748597,0.10573352065814755,0.9961590671085787,19.7266934545979,20.620933855094457,20.691568518902535,20.74178875470563,20.79290199299628,20.892747554964945,0.8942404004965567,0.07063466380807881,0.05022023580309565,0.05111323829065029,0.09984556196866379,0.05022023580309565,✗
0.3812500000000001,0.38045055896245916,0.930696823625976,0.930696823625976,0.8982363164057793,0.5565018077488202,0.1416159669448401,0.9961741949348591,19.69111968684937,20.55380329697306,20.646831879173043,20.710866201133452,20.77593883829222,20.840303213864605,0.8626836101236925,0.093028582199981,0.06403432196040981,0.06507263715876732,0.06436437557238506,0.06403432196040981,✗
0.4375,0.6966166224051814,0.930696823625976,1.2409290981679681,0.8736902204459679,0.5562931635324488,0.1807130499434317,0.9970166486723091,19.6495324979604,20.477091506004253,20.59575099388303,20.67539881871737,20.755768148556466,20.78166479838853,0.8275590080438526,0.11865948787877656,0.07964782483433908,0.0803693298390975,0.02589664983206319,0.02589664983206319,✗
0.49375,0.678764010702775,0.930696823625976,1.2409290981679681,0.8491515606649594,0.5558285618751441,0.22205759007395745,0.9988948674803576,19.601798551857968,20.391247464733613,20.538625208307973,20.635472315100998,20.71754608349013,20.732160412773382,0.7894489128756454,0.14737774357435995,0.09684710679302455,0.08207376838913305,0.014614329283251237,0.014614329283251237,✗
0.55,0.005923277765862545,0.930696823625976,0.6204645490839841,0.8252797185059695,0.5550748400112234,0.26463797300497743,1.001948584040893,19.547780906006146,20.296752229583376,20.475769542955664,20.59114556326785,20.648519623505507,20.704853345594213,0.74897132357723,0.1790173133722881,0.11537602031218697,0.05737406023765601,0.056333722088705684,0.056333722088705684,✓
0.5750000000000001,0.013854775337008296,0.930696823625976,0.6204645490839841,0.8150275741336138,0.554643740022164,0.28369044149060635,1.003698923835414,19.521720654803726,20.25210851640743,20.446079183618245,20.570040337044563,20.616380734895646,20.691453936734934,0.7303878616037025,0.19397066721081657,0.1239611534263183,0.04634039785108257,0.07507320183928812,0.04634039785108257,✓
