lambda,residual,omega_out,omega_in,predicted_omega_out,predicted_omega_in,lambda_out,lambda_in,status
0.1,0.024851145919409068,2.7920904708779286,2.7920904708779286,0.9841825461677961,0.9597244821016446,0.011479761912777171,0.029975506102809833,✓
0.11607142857142858,0.03266561311875937,2.7920904708779286,2.7920904708779286,0.978877060726535,0.9469014413700138,0.015413389864874706,0.04005437125925864,✓
0.13214285714285715,0.041179775002348595,2.7920904708779286,2.7920904708779286,0.9728969025940709,0.9328332270447652,0.01989867090575657,0.05143070058576928,✓
0.14821428571428574,0.050244300237964556,2.7920904708779286,2.7920904708779286,0.9662858369317711,0.9177354812252783,0.02492176137570297,0.06402756758943343,~
0.1642857142857143,0.0597124030335604,2.7920904708779286,2.7920904708779286,0.9590910160029821,0.901821386709545,0.030467080149275294,0.07776216217007945,~
0.18035714285714288,0.06944393195037513,2.7920904708779286,2.7920904708779286,0.951362300776034,0.8852959619007907,0.03651733277960001,0.09254696656385619,~
0.19642857142857145,0.07930857251158996,2.7920904708779286,2.7920904708779286,0.9431515793185895,0.8683515739007805,0.043053540557895474,0.10829091913595772,~
0.21250000000000002,0.08918814252406349,2.7920904708779286,2.7920904708779286,0.9345120975163754,0.8511646993726234,0.0500550750781152,0.12490053816601462,~
0.2285714285714286,0.09897802871196737,2.7920904708779286,2.7920904708779286,0.9254978159486493,0.8338938665488208,0.05749969890141517,0.1422809819557144,~
0.24464285714285716,0.10858786189726966,2.7920904708779286,2.7920904708779286,0.9161628047094539,0.8166786445962485,0.06536361290154076,0.16033702626463348,✗
0.26071428571428573,0.1179415559780489,2.7920904708779286,2.7920904708779286,0.906560685705062,0.79963950784448,0.07362151084416307,0.17897394494642316,✗
0.2767857142857143,0.12697684625268824,2.7920904708779286,2.7920904708779286,0.8967441296175771,0.7828783881431253,0.08224664170565038,0.19809828443456845,✗
0.2928571428571429,0.1356444593768137,3.1023227454199205,3.1023227454199205,0.8867644124129548,0.7664797330966017,0.09121088017288313,0.21761852720019956,✗
0.30892857142857144,0.1439070348314152,3.1023227454199205,3.1023227454199205,0.8766710340849451,0.7505119050471901,0.10048480568620899,0.23744564331453857,✗
0.32500000000000007,0.15173790020072397,3.1023227454199205,3.1023227454199205,0.8665114003417855,0.7350287799539341,0.1100377902913431,0.2574935326853773,✗
0.3410714285714286,0.15911978300055607,3.1023227454199205,3.1023227454199205,0.8563305662075604,0.7200714323358701,0.1198380954587847,0.27767936335750326,✗
0.3571428571428572,0.1660435225513296,3.1023227454199205,3.1023227454199205,0.846171039059816,0.7056698190534055,0.12985297790984923,0.2979238134561215,✗
0.3732142857142857,0.17250682791415073,3.1023227454199205,3.1023227454199205,0.8360726374679921,0.6918443988725711,0.1400488043619669,0.31815122594205014,✗
0.38928571428571435,0.17851311297269234,3.1023227454199205,3.1023227454199205,0.8260724013300494,0.6786076454277951,0.1503911749744176,0.33828968638697887,✗
0.40535714285714286,0.18407042761051395,3.1023227454199205,3.1023227454199205,0.8162045482093004,0.6659654280027681,0.16084505514311398,0.3582710345351048,✗
0.4214285714285715,0.18919049452337144,3.1023227454199205,3.1023227454199205,0.8065004704240633,0.653918247591203,0.17137491516207534,0.37803082056689624,✗
0.4375,0.19388785424051247,3.1023227454199205,3.1023227454199205,0.7969887673065581,0.6424623253596985,0.18194487714364713,0.39750821679935555,✗
0.4535714285714286,0.19817911603282323,3.1023227454199205,3.1023227454199205,0.7876953070897939,0.6315905474275353,0.1925188684719291,0.41664589511692157,✗
0.46964285714285714,0.202082309161138,3.1023227454199205,3.1023227454199205,0.778643313066492,0.6212932743491364,0.20306078095699004,0.43538987979503,✗
0.48571428571428577,0.20561632698859722,3.1023227454199205,3.1023227454199205,0.7698534689583482,0.6115590263517026,0.21353463476354068,0.4536893846132993,✗
0.5017857142857144,0.2088004555152171,3.1023227454199205,3.1023227454199205,0.7613440388065896,0.6023750566999786,0.22390474610767166,0.4714966423059107,✗
0.5178571428571429,0.2116539776153633,3.1023227454199205,3.1023227454199205,0.7531309971173784,0.5937278259120605,0.23413589765119294,0.4887667335062645,✗
0.5339285714285715,0.21419584444889916,3.1023227454199205,3.1023227454199205,0.7452281654455307,0.5856033892408213,0.24419351047450708,0.5054574214425767,✗
0.55,0.21644440600545845,3.1023227454199205,3.1023227454199205,0.7376473520579923,0.5779877091003008,0.25404381647569846,0.5215289977564773,✗
0.5569444444444445,0.21732968787620877,3.1023227454199205,3.1023227454199205,0.7344738810337915,0.5748509017154899,0.2582277170705351,0.528272507601245,✗
0.5638888888888889,0.21816485222214532,3.1023227454199205,3.1023227454199205,0.731363109725565,0.5718053849715584,0.26236419434003155,0.5348905492803292,✗
0.5708333333333334,0.2189512216201216,3.1023227454199205,3.1023227454199205,0.7283156786828521,0.5688500711101536,0.26645070975707064,0.5413803224464815,✗
0.5777777777777778,0.21969007983088285,3.1023227454199205,3.1023227454199205,0.7253321719908764,0.5659838892222931,0.2704847700086166,0.5477391028291327,✗
0.5847222222222223,0.22038267011001988,3.1023227454199205,3.1023227454199205,0.722413119229719,0.5632057870913654,0.27446392947398024,0.5539642409830163,✗
0.5916666666666667,0.22103019373133048,3.1023227454199205,3.1023227454199205,0.7195589973906753,0.5605147327962924,0.2783857926732934,0.5600531612016261,✗
0.5986111111111112,0.22163380871034954,3.1023227454199205,3.1023227454199205,0.7167702327459893,0.557909716092292,0.2822480166830556,0.5660033606002908,✗
0.6055555555555556,0.22219462871654017,3.1023227454199205,3.1023227454199205,0.7140472026685595,0.5553897495855348,0.286048313515618,0.5718124083727563,✗
0.6125,0.22271372216353702,3.1023227454199205,3.1023227454199205,0.7113902373985408,0.5529538697167096,0.28978445245956164,0.5774779452247228,✗
0.6194444444444445,0.2231921114675105,3.1023227454199205,3.1023227454199205,0.7087996217541527,0.5506011375674705,0.2934542623779083,0.5829976829869364,✗
0.6263888888888889,0.22363077246457197,3.1023227454199205,3.1023227454199205,0.7062755967842828,0.548330639502537,0.2970556339612053,0.588369404410073,✗
0.6333333333333334,0.22403063397873835,3.1023227454199205,3.1023227454199205,0.7038183613608028,0.5461414876592654,0.3005865219325527,0.5935909631428885,✗
0.6402777777777778,0.22439257753277586,3.1023227454199205,3.1023227454199205,0.7014280737087806,0.5440328202954174,0.30404494720171277,0.5986602838947762,✗
0.6472222222222223,0.2247174371948285,3.1023227454199205,3.1023227454199205,0.699104852873091,0.5420038020049823,0.30742899896543113,0.6035753627831664,✗
0.6541666666666667,0.2250059995544128,3.1023227454199205,3.1023227454199205,0.6968487801201078,0.5400536238109097,0.3107368367512569,0.6083342678659264,✗
0.6611111111111112,0.22525900382196395,3.1023227454199205,3.1023227454199205,0.6946599002734415,0.5381815031427812,0.31396669240214475,0.6129351398583794,✗
0.6680555555555556,0.2254771420467203,3.1023227454199205,3.1023227454199205,0.6925382229829375,0.5363866837066305,0.3171168719991333,0.6173761930340866,✗
0.675,0.22566105944830117,3.1023227454199205,3.1023227454199205,0.6904837239262797,0.5346684352532671,0.32018575771957786,0.6216557163083029,✗
0.6819444444444445,0.22581135485786485,3.1023227454199205,3.1023227454199205,0.6884963459428268,0.5330260532507879,0.3231718096283329,0.6257720745024148,✗
0.6888888888888889,0.22592858126532367,3.1023227454199205,3.1023227454199205,0.6865760000994217,0.5314588584661386,0.32607356739945975,0.629723709787559,✗
0.6958333333333333,0.22601324646954657,3.1023227454199205,3.1023227454199205,0.6847225666881427,0.529966196459995,0.3288896519659959,0.633509143305043,✗
0.7027777777777778,0.2260658138290237,3.1023227454199205,3.1023227454199205,0.6829358961560784,0.5285474369985009,0.33161876709546534,0.6371269769610322,✗
0.7097222222222223,0.22608670311095358,3.1023227454199205,3.1023227454199205,0.6812158099674059,0.5272019733848172,0.3342597008887965,0.6405758953925565,✗
0.7166666666666667,0.22607629143715713,3.1023227454199205,3.1023227454199205,0.6795621013981575,0.5259292217128207,0.33681132720043555,0.6438546681016026,✗
0.7236111111111112,0.226034914325715,3.1023227454199205,3.1023227454199205,0.6779745362642113,0.524728620044714,0.3392726069774788,0.6469621517537778,✗
0.7305555555555556,0.22596286682766253,3.1023227454199205,3.1023227454199205,0.6764528535831841,0.5235996275137748,0.3416425895156945,0.6498972926376873,✗
0.7375,0.22586040475850733,3.1023227454199205,3.1023227454199205,0.6749967661709823,0.5225417233529207,0.34392041363043024,0.6526591292809519,✗
0.7444444444444445,0.22572774602474965,3.1023227454199205,3.1023227454199205,0.6736059611739477,0.5215544058493174,0.3461053087403746,0.655246795218345,✗
0.7513888888888889,0.22556507204602705,3.1023227454199205,3.1023227454199205,0.6722801005375652,0.520637191224699,0.348196595862334,0.657659521907448,✗
0.7583333333333333,0.22537252927384577,3.1023227454199205,3.1023227454199205,0.6710188214128824,0.5197896124407061,0.3501936885151342,0.6598966417866571,✗
0.7652777777777778,0.22515023080830987,3.1023227454199205,3.1023227454199205,0.6698217365018446,0.5190112179280314,0.35209609353092003,0.6619575914702716,✗
0.7722222222222223,0.22489825811456365,3.1023227454199205,3.1023227454199205,0.6686884343428526,0.5183015702377903,0.3539034117721813,0.6638419150749473,✗
0.7791666666666667,0.2246166628410532,3.1023227454199205,3.1023227454199205,0.6676184795379837,0.5176602446131439,0.3556153387528804,0.6655492676714416,✗
0.7861111111111112,0.2243054687420284,3.1023227454199205,3.1023227454199205,0.6666114129233626,0.5170868274788019,0.357231665162202,0.6670794188552893,✗
0.7930555555555556,0.22396467370701012,3.1023227454199205,3.1023227454199205,0.6656667516842726,0.5165809148456991,0.35875227728953846,0.6684322564296168,✗
0.8,0.22359425190026105,3.1023227454199205,3.1023227454199205,0.6647839894167633,0.5161421106278511,0.36017715734929684,0.6696077901928007,✗
0.8466666666666667,0.22033115745909682,3.1023227454199205,3.1023227454199205,0.6604149194572676,0.5149049358499916,0.36728542113430024,0.6729329052184666,✗
