lambda,residual,omega_out,omega_in,predicted_omega_out,predicted_omega_in,lambda_out,lambda_in,status
0.1,0.02754635852202525,2.1716259217939444,2.1716259217939444,0.9602055032681048,0.9866556683159496,0.05180466134131288,0.016906014064190743,✓
0.13214285714285715,0.046307271521424775,2.1716259217939444,2.1716259217939444,0.9339475831065326,0.9771961474242252,0.0884048769013371,0.029170004195016218,✓
0.1642857142857143,0.06828409685705084,2.1716259217939444,2.1716259217939444,0.9039656089411829,0.9656920841375656,0.13279596882466363,0.04440845641428479,~
0.19642857142857145,0.09237302748636211,2.1716259217939444,2.1716259217939444,0.8719556722350311,0.952500857513287,0.18355911292594818,0.06233477654119916,~
0.2285714285714286,0.2425114760943804,2.4818581963359363,2.1716259217939444,0.8393662630333006,0.9380014315861679,0.23921877736990715,0.0826205674187938,✗
0.26071428571428573,0.26775371187011865,2.4818581963359363,2.1716259217939444,0.8073254841729894,0.9225741937260246,0.29832223744364855,0.10490457949142529,✗
0.2928571428571429,0.29231698768449965,2.4818581963359363,2.1716259217939444,0.7766395784780891,0.9065845732656026,0.3594981953527437,0.1288013130395357,✗
0.32500000000000007,0.31560000356576723,2.4818581963359363,2.1716259217939444,0.7478339800841948,0.8903711393548442,0.42149398568285046,0.15390893723907084,✗
0.3571428571428572,0.3371794948721044,2.4818581963359363,2.1716259217939444,0.7212117724910178,0.874238122073977,0.4831941153464298,0.179816394913772,✗
0.38928571428571435,0.35679213289496314,2.4818581963359363,2.1716259217939444,0.6969128603285617,0.8584517786660486,0.5436245277647533,0.20610974438468693,✗
0.4214285714285715,0.24930848356238888,2.4818581963359363,2.4818581963359363,0.6749652046583317,0.8432397562890778,0.6019473172439338,0.23237792475652397,✗
0.4535714285714286,0.2647043553583639,2.4818581963359363,2.4818581963359363,0.6553251267613097,0.8287925419908003,0.6574501326961781,0.2582182050015058,✗
0.48571428571428577,0.27803318666517307,2.4818581963359363,2.4818581963359363,0.6379068865990641,0.8152661710758612,0.7095336345469607,0.2832415894927233,✗
0.5178571428571429,0.28940160826892436,2.4818581963359363,2.4818581963359363,0.6226031619516899,0.8027855183338265,0.7576994085310993,0.3070784119204875,✗
0.55,0.2989491569182343,2.4818581963359363,2.4818581963359363,0.6092984205231334,0.7914476696501359,0.8015398660097807,0.32938427003338033,✗
0.5638888888888889,0.302550221551692,2.4818581963359363,2.4818581963359363,0.6041388249082514,0.7869211602322218,0.8190608655880264,0.3384691671413725,✗
0.5777777777777778,0.3058535498254997,2.4818581963359363,2.4818581963359363,0.5993216855925051,0.7826263506183748,0.8356912573824474,0.34718619110171833,✗
0.5916666666666667,0.30887224125350654,2.4818581963359363,2.4818581963359363,0.5948380711879697,0.7785670394187107,0.8514122339271021,0.35551363814896125,✗
